OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
1217547,2020-168553          ,TRAFFIC,Property Damage,03/03/2020,BRUCE B DOWNS BL  /  GRAND PAVILION DR,33613
1217548,2020-167247          ,TRAFFIC,Property Damage,03/03/2020,BEARSS AV E  /  SOMERSET PARK DR,33613
1217566,2020-168622          ,TRAFFIC,Non Incapacitating Injury,03/03/2020,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1217586,2020-169093          ,TRAFFIC,Property Damage,03/03/2020,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1217615,2020-168187          ,THEFT,THEFT FROM A BUILDING,03/03/2020,13800 BLOCK KAPOK CT,33613
1217635,2020-168399          ,THEFT,THEFT OF BICYCLE,03/03/2020,4000 BLOCK ASHFORD GREEN PL,33613
1217646,2020-166742          ,DRUGS,DRUG PARAPHERNALIA,03/03/2020,14300 BLOCK LUCERNE DR,33613
1217675,2020-168690          ,FRAUD,FRAUD-OTHER,03/03/2020,15300 BLOCK NEBRASKA AV N,33613
1217703,2020-170962          ,FRAUD,FRAUD-OTHER,03/04/2020,1900 BLOCK LITTLE CV,33613
1217706,2020-171035          ,BATTERY,BATTERY-SIMPLE,03/04/2020,3600 BLOCK JEFFERSON COMMONS DR,33613
1217748,2020-169717          ,BATTERY,BATTERY-SIMPLE,03/04/2020,14400 BLOCK HENSEL LN,33613
1217757,2020-170088          ,THEFT,SHOPLIFTING,03/04/2020,15300 BLOCK NEBRASKA AV N,33613
1217820,2020-170693          ,BATTERY,BATTERY-SIMPLE,03/04/2020,1200 BLOCK 142ND AV E,33613
1217828,2020-171594          ,DRUGS,DRUGS/NARCOTICS,03/04/2020,13700 BLOCK 19TH ST N,33613
1217856,2020-171711          ,TRAFFIC,Non Incapacitating Injury,03/04/2020,NEBRASKA AV N  /  BEARSS AV E,33549
1217876,2020-170760          ,TRAFFIC,Property Damage,03/04/2020,142ND AV E  /  15TH ST N,33613
1217878,2020-170565          ,TRAFFIC,Property Damage,03/04/2020,BEARSS AV E  /  BRUCE B DOWNS BL,33613
1217935,2020-170496          ,BATTERY,BATTERY-SIMPLE,03/04/2020,1900 BLOCK 143RD AV E,33613
1217944,2020-171099          ,BATTERY,BATTERY-SIMPLE,03/04/2020,13700 BLOCK 19TH ST N,33613
1217948,2020-171350          ,THEFT,THEFT OF BICYCLE,03/04/2020,1800 BLOCK FRENCH CREEK RD,33613
1218046,2020-174940          ,BURGLARY,BURGLARY RESIDENCE / FORCED,03/05/2020,1300 BLOCK AUTUMN DR,33613
1218088,2020-173338          ,TRAFFIC,Property Damage,03/05/2020,FLETCHER AV E  /  46TH ST N,33613
1218120,2020-174855          ,TRAFFIC,Property Damage,03/05/2020,BEARSS AV E  /  LIVINGSTON AV,33559
1218127,2020-174662          ,TRAFFIC,Property Damage,03/05/2020,BEARSS AV E  /  I275 N,33613
1218138,2020-173567          ,DRUGS,PRESCRIPTION/DRUG FRAUD,03/05/2020,15300 BLOCK NEBRASKA AV N,33613
1218165,2020-172835          ,BURGLARY,THEFT FROM A VEHICLE,03/05/2020,13600 BLOCK 15TH ST N,33613
1218173,2020-174427          ,THEFT,THEFT OF BICYCLE,03/05/2020,13500 BLOCK AVALON HEIGHTS BL,33613
1218216,2020-173535          ,FRAUD,FRAUD-OTHER,03/05/2020,14900 BLOCK PINECREST RD,33613
1218231,2020-174681          ,THEFT,SHOPLIFTING,03/05/2020,13600 BLOCK UNIVERSITY PZ,33613
1218241,2020-174537          ,DRUGS,DRUG TRAFFICKING/DELIVERY,03/05/2020,400 BLOCK BEARSS AV E,33613
1218287,2020-1500301         ,THEFT,SHOPLIFTING,03/06/2020,15300 BLOCK NEBRASKA AV N,33613
1218293,2020-176477          ,FRAUD,FRAUD-CREDIT CARD,03/06/2020,1900 BLOCK 136TH AV E,33613
1218353,2020-176805          ,THEFT,THEFT MOTOR VEHICLE PARTS,03/06/2020,13600 BLOCK 15TH ST N,33613
1218368,2020-177092          ,THEFT,THEFT OF BICYCLE,03/06/2020,13600 BLOCK NEBRASKA AV N,33613
1218381,2020-177820          ,TRAFFIC,Property Damage,03/06/2020,22ND ST N  /  RAE CT,33613
1218421,2020-177050          ,TRAFFIC,Non Incapacitating Injury,03/06/2020,HARDY DR  /  PHILMORE RD,33613
1218431,2020-177177          ,BATTERY,BATTERY-SIMPLE,03/06/2020,14400 BLOCK HENSEL LN,33613
1218442,2020-175908          ,BURGLARY,THEFT FROM A VEHICLE,03/06/2020,14300 BLOCK DAKE LN,33613
1218443,2020-175908          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/06/2020,14300 BLOCK DAKE LN,33613
1218472,2020-178694          ,BATTERY,BATTERY-SIMPLE,03/07/2020,1500 BLOCK 139TH AV E,33613
1218473,2020-178904          ,THEFT,PETIT THEFT - ALL OTHER,03/07/2020,14600 BLOCK NEBRASKA AV N,33613
1218583,2020-180148          ,DUI,DUI (DRIVING UNDER INFLUENCE),03/07/2020,BRUCE B DOWNS BL  /  CARIBBEAN BREEZE DR,33613
1218672,2020-182111          ,THEFT,PETIT THEFT - ALL OTHER,03/08/2020,13700 BLOCK 42ND ST N,33613
1218725,2020-182011          ,TRAFFIC,Non Incapacitating Injury,03/08/2020,BEARSS AV E  /  22ND ST N,33613
1218748,2020-181071          ,BATTERY,BATTERY-SIMPLE,03/08/2020,FLORIDA AV N  /  CONNIE AV,33613
1218750,2020-181635          ,BATTERY,BATTERY-SIMPLE,03/08/2020,1200 BLOCK SKIPPER RD,33613
1218892,2020-183989          ,TRAFFIC,Property Damage,03/09/2020,BEARSS AV E  /  LIVINGSTON AV,33559
1218915,2020-183266          ,TRAFFIC,Non Incapacitating Injury,03/09/2020,LIVINGSTON AV  /  BEARSS AV E,33559
1218988,2020-184064          ,ASSAULT,AGGRAVATED ASSAULT,03/09/2020,23RD ST N  /  136TH AV E,33613
1219191,2020-186753          ,TRAFFIC,Property Damage,03/10/2020,NEBRASKA AV N  /  SKIPPER RD,33613
1219209,2020-187249          ,TRAFFIC,Property Damage,03/10/2020,FLETCHER AV E  /  42ND ST N,33613
1219245,2020-187785          ,BATTERY,BATTERY-AGGRAVATED,03/10/2020,15600 BLOCK LAKESHORE VILLA LP,33613
1219355,2020-188857          ,FRAUD,FRAUD-OTHER,03/11/2020,14300 BLOCK DAKE LN,33613
1219369,2020-190576          ,THEFT,PETIT THEFT - ALL OTHER,03/11/2020,14200 BLOCK 42ND ST N,33613
1219380,2020-190494          ,TRAFFIC,Property Damage,03/11/2020,3100 BLOCK FLETCHER AV E,33613
1219382,2020-189243          ,TRAFFIC,Non Incapacitating Injury,03/11/2020,BRUCE B DOWNS BL  /  LAKE FOREST DR,33613
1219404,2020-189237          ,TRAFFIC,Property Damage,03/11/2020,FLETCHER AV E  /  USF BANYAN CR,33613
1219440,2020-190323          ,BATTERY,BATTERY-SIMPLE,03/11/2020,14000 BLOCK SAN CASA PL,33613
1219508,2020-188939          ,DRUGS,DRUG PARAPHERNALIA,03/11/2020,143RD AV E  /  CAPRI CT,33613
1219517,2020-188040          ,DRUGS,DRUGS/NARCOTICS,03/11/2020,NEBRASKA AV N  /  145TH AV E,33613
1219548,2020-192961          ,DRUGS,DRUGS/NARCOTICS,03/12/2020,13700 BLOCK 19TH ST N,33613
1219604,2020-193369          ,THEFT,THEFT OF BICYCLE,03/12/2020,3100 BLOCK COVE BEND DR,33613
1219748,2020-194622          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/13/2020,4200 BLOCK FLETCHER AV E,33613
1219798,2020-194072          ,FRAUD,FRAUD-OTHER,03/13/2020,1000 BLOCK SKIPPER RD,33613
1219803,2020-194532          ,FRAUD,FRAUD-CREDIT CARD,03/13/2020,2500 BLOCK BEARSS AV E,33613
1219828,2020-195677          ,TRAFFIC,Non Incapacitating Injury,03/13/2020,LIVINGSTON AV  /  BEARSS AV E,33559
1219848,2020-194508          ,TRAFFIC,Property Damage,03/13/2020,BRUCE B DOWNS BL  /  GRAND PAVILION DR,33613
1219911,2020-193485          ,THEFT,SHOPLIFTING,03/13/2020,15300 BLOCK NEBRASKA AV N,33613
1219914,2020-195619          ,FRAUD,FRAUD-SWINDLE,03/13/2020,13600 BLOCK UNIVERSITY PZ,33613
1219981,2020-196284          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/14/2020,13600 BLOCK 12TH ST N,33613
1219983,2020-196307          ,BATTERY,BATTERY ON ELDERLY - SIMPLE,03/14/2020,4500 BLOCK SWEETWATER LAKE DR,33613
1220044,2020-197780          ,THEFT,PURSE SNATCHING,03/14/2020,140TH AV E  /  21ST ST N,33613
1220054,2020-196561          ,BURGLARY,THEFT FROM A VEHICLE,03/14/2020,14100 BLOCK MOSSY GLEN LN,33613
1220097,2020-196786          ,TRAFFIC,Property Damage,03/14/2020,46TH ST N  /  FLETCHER AV E,33613
1220163,2020-198766          ,THEFT,PETIT THEFT - ALL OTHER,03/15/2020,2900 BLOCK LAKESIDE COMMONS DR,33613
1220220,2020-198045          ,TRAFFIC,Property Damage,03/15/2020,14000 BLOCK CAPITOL DR,33613
1220229,2020-198142          ,BATTERY,BATTERY-SIMPLE,03/15/2020,13800 BLOCK AZALEA CR,33613
1220231,2020-197914          ,ROBBERY,PERSON - ROBBERY,03/15/2020,142ND AV E  /  12TH ST N,33613
1220254,2020-199246          ,THEFT,SHOPLIFTING,03/15/2020,15300 BLOCK NEBRASKA AV N,33613
1220307,2020-1500402         ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/15/2020,14400 BLOCK HELLENIC DR,33613
1220322,2020-200170          ,THEFT,SHOPLIFTING,03/16/2020,15300 BLOCK NEBRASKA AV N,33613
1220366,2020-200354          ,FRAUD,FRAUD-OTHER,03/16/2020,15400 BLOCK LAKESHORE VILLA DR,33613
1220529,2020-202615          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/17/2020,14300 BLOCK LUCERNE DR,33613
1220560,2020-202525          ,TRAFFIC,Property Damage,03/17/2020,BRUCE B DOWNS BL  /  BARNHARD DR,33613
1220567,2020-203682          ,TRAFFIC,Non Incapacitating Injury,03/17/2020,19TH ST N  /  139TH AV E,33613
1220615,2020-202008          ,BATTERY,BATTERY-AGGRAVATED,03/17/2020,22ND ST N  /  136TH AV E,33613
1220710,2020-205812          ,DRUGS,DRUG PARAPHERNALIA,03/18/2020,1900 BLOCK 136TH AV E,33613
1220727,2020-206311          ,BATTERY,BATTERY-SIMPLE,03/18/2020,100 BLOCK FLORAL DR,33613
1220786,2020-206106          ,TRAFFIC,Property Damage,03/18/2020,AUTUMN DR  /  FOUR SEASONS BL,33613
1220816,2020-205713          ,BATTERY,BATTERY-SIMPLE,03/18/2020,13900 BLOCK 19TH ST N,33613
1220826,2020-204293          ,BATTERY,BATTERY-AGGRAVATED,03/18/2020,13700 BLOCK 19TH ST N,33613
1220862,2020-207326          ,BATTERY,BATTERY-SIMPLE,03/19/2020,1200 BLOCK SAND LAKE CR,33613
1220957,2020-206913          ,BURGLARY,THEFT FROM A VEHICLE,03/19/2020,13800 BLOCK AZALEA CR,33613
1221085,2020-208701          ,FRAUD,FRAUD-OTHER,03/20/2020,14500 BLOCK 22ND ST N,33613
1221086,2020-208719          ,BURGLARY,THEFT FROM A VEHICLE,03/20/2020,14200 BLOCK CHOCTAW VLG DR,33613
1221106,2020-209994          ,BATTERY,BATTERY-SIMPLE,03/20/2020,14200 BLOCK LES PALMS CR,33613
1221108,2020-209903          ,BATTERY,BATTERY-SIMPLE,03/20/2020,14800 BLOCK SWALLOWTAIL CT,33613
1221144,2020-210002          ,TRAFFIC,Property Damage,03/20/2020,FLETCHER AV E  /  USF LAUREL DR,33613
1221185,2020-209395          ,BATTERY,BATTERY-AGGRAVATED,03/20/2020,14900 BLOCK FLORIDA AV N,33613
1221228,2020-210319          ,BATTERY,BATTERY-SIMPLE,03/21/2020,42ND ST N  /  WINDING MOSS TL,33613
1221242,2020-211785          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/21/2020,13700 BLOCK SUSAN KAY DR,33613
1221251,2020-212042          ,BATTERY,BATTERY-SIMPLE,03/21/2020,1200 BLOCK FOUR SEASONS BL,33613
1221272,2020-211238          ,TRAFFIC,Property Damage,03/21/2020,13600 BLOCK UNIVERSITY PZ,33613
1221323,2020-210882          ,BURGLARY,THEFT FROM A VEHICLE,03/21/2020,14500 BLOCK CHAUCER CT,33613
1221324,2020-210882          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/21/2020,14500 BLOCK CHAUCER CT,33613
1221374,2020-213184          ,THEFT,SHOPLIFTING,03/22/2020,13600 BLOCK UNIVERSITY PZ,33613
1221389,2020-213171          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/22/2020,14200 BLOCK PALM CT,33613
1221393,2020-213511          ,THEFT,GRAND THEFT - ALL OTHER,03/22/2020,14200 BLOCK PALM CT,33613
1221509,2020-215047          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/23/2020,14300 BLOCK DAKE LN,33613
1221514,2020-215323          ,BATTERY,BATTERY-SIMPLE,03/23/2020,3600 BLOCK PALM CROSSING DR,33613
1221525,2020-215517          ,THEFT,PETIT THEFT - ALL OTHER,03/23/2020,1800 BLOCK FRENCH CREEK RD,33613
1221590,2020-214707          ,BURGLARY,THEFT FROM A VEHICLE,03/23/2020,2300 BLOCK CEDAR TRACE CR,33613
1221618,2020-1500437         ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/24/2020,1800 BLOCK FRENCH CREEK RD,33613
1221622,2020-217360          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/24/2020,14300 BLOCK DAKE LN,33613
1221628,2020-1500442         ,FRAUD,FRAUD-SWINDLE,03/24/2020,4000 BLOCK ROCKY CR,33613
1221723,2020-216701          ,TRAFFIC,Non Incapacitating Injury,03/24/2020,BRUCE B DOWNS BL  /  37TH ST N,33613
1221762,2020-216708          ,BATTERY,BATTERY-SIMPLE,03/24/2020,2300 BLOCK CEDAR TRACE CR,33613
1221789,2020-218217          ,BATTERY,BATTERY-SIMPLE,03/25/2020,14000 BLOCK 22ND ST N,33613
1221799,2020-219036          ,ASSAULT,AGGRAVATED ASSAULT,03/25/2020,15300 BLOCK NEBRASKA AV N,33613
1221943,2020-220949          ,THEFT,THEFT FROM A BUILDING,03/26/2020,4000 BLOCK WOODSPRING LN,33613
1221984,2020-221220          ,BURGLARY,BURGLARY OTHER STRUCTURE,03/26/2020,15900 BLOCK LAKE MAGDALENE BL,33613
1221987,2020-221124          ,BATTERY,BATTERY-SIMPLE,03/26/2020,13700 BLOCK 19TH ST N,33613
1221988,2020-220983          ,THEFT,SHOPLIFTING,03/26/2020,15300 BLOCK NEBRASKA AV N,33613
1221998,2020-220331          ,DUI,DUI (DRIVING UNDER INFLUENCE),03/26/2020,HAVEN BN  /  ROME AV N,33613
1222121,2020-223230          ,THEFT,THEFT VEHICLE & OTHER MOBILE,03/27/2020,14900 BLOCK NEBRASKA AV N,33613
1222122,2020-223230          ,FRAUD,FRAUD-IMPERSONATION,03/27/2020,14900 BLOCK NEBRASKA AV N,33613
1222137,2020-223637          ,THEFT,SHOPLIFTING,03/27/2020,15300 BLOCK NEBRASKA AV N,33613
1222316,2020-225194          ,THEFT,GRAND THEFT - ALL OTHER,03/28/2020,13500 BLOCK FLORIDA AV N,33613
1222317,2020-225194          ,DRUGS,DRUGS/NARCOTICS,03/28/2020,13500 BLOCK FLORIDA AV N,33613
1222328,2020-225109          ,TRAFFIC,Property Damage,03/28/2020,BRUCE B DOWNS BL  /  37TH ST N,33613
1222366,2020-228008          ,BURGLARY,BURGLARY RESIDENCE / FORCED,03/29/2020,2200 BLOCK CEDAR TRACE CR,33613
1222379,2020-227588          ,BATTERY,BATTERY-SIMPLE,03/29/2020,14500 BLOCK SEAFORD CR,33613
1222400,2020-227702          ,BATTERY,BATTERY-SIMPLE,03/29/2020,1700 BLOCK BEARSS AV E,33613
1222407,2020-228076          ,THEFT,PETIT THEFT - ALL OTHER,03/29/2020,1200 BLOCK SKIPPER RD,33613
1222414,2020-228309          ,TRAFFIC,Property Damage,03/29/2020,138TH AV E  /  19TH ST N,33613
1222438,2020-228662          ,BATTERY,BATTERY-SIMPLE,03/29/2020,2700 BLOCK ACORN CT,33613
1222515,2020-228915          ,BURGLARY,THEFT FROM A VEHICLE,03/30/2020,14400 BLOCK AUDUBON TC,33613
1222554,2020-229558          ,THEFT,THEFT MOTOR VEHICLE PARTS,03/30/2020,300 BLOCK WINDWOOD OAKS DR,33613
1222578,2020-230067          ,THEFT,SHOPLIFTING,03/30/2020,2200 BLOCK BEARSS AV E,33613
1222597,2020-230584          ,TRAFFIC,Non Incapacitating Injury,03/30/2020,FLETCHER AV E  /  42ND ST N,33613
1222660,2020-231347          ,BATTERY,BATTERY-SIMPLE,03/31/2020,1300 BLOCK SAND LAKE CR,33613
1222661,2020-231347          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/31/2020,1300 BLOCK SAND LAKE CR,33613
1222693,2020-231868          ,THEFT,THEFT MOTOR VEHICLE PARTS,03/31/2020,1200 BLOCK SKIPPER RD,33613
1222726,2020-232222          ,TRAFFIC,Property Damage,03/31/2020,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1222740,2020-232447          ,THEFT,THEFT MOTOR VEHICLE PARTS,03/31/2020,14800 BLOCK CARNATION DR,33613
1222773,2020-231773          ,FRAUD,FRAUD-CREDIT CARD,03/31/2020,3900 BLOCK CAMBRIDGE WOODS DR,33613
1222783,2020-231562          ,BATTERY,BATTERY-SIMPLE,03/31/2020,1400 BLOCK COURT OF FLAGS CT,33613
1222784,2020-231562          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/31/2020,1400 BLOCK COURT OF FLAGS CT,33613
1222796,2020-232257          ,BATTERY,BATTERY-SIMPLE,03/31/2020,14000 BLOCK HALSTEAD CT,33613
1222799,2020-232485          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,03/31/2020,2500 BLOCK BEARSS AV E,33613
1222898,2020-233260          ,TRAFFIC,Property Damage,04/01/2020,LIVINGSTON AV  /  BEARSS AV E,33559
1222905,2020-233538          ,TRAFFIC,Property Damage,04/01/2020,14300 BLOCK HENSEL LN,33613
1222906,2020-234027          ,TRAFFIC,Property Damage,04/01/2020,BRUCE B DOWNS BL  /  CARIBBEAN BREEZE DR,33613
1222960,2020-236271          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,04/02/2020,300 BLOCK WINDWOOD OAKS DR,33613
1222979,2020-237158          ,BATTERY,BATTERY-SIMPLE,04/02/2020,1300 BLOCK SAND LAKE CR,33613
1223031,2020-236224          ,TRAFFIC,Property Damage,04/02/2020,142ND AV E  /  NEBRASKA AV N,33613
1223059,2020-236513          ,BATTERY,BATTERY-SIMPLE,04/02/2020,14200 BLOCK 42ND ST N,33613
1223090,2020-236221          ,FRAUD,FRAUD-CREDIT CARD,04/02/2020,3400 BLOCK JEFFERSON COMMONS DR,33613
1223160,2020-237585          ,THEFT,SHOPLIFTING,04/03/2020,15300 BLOCK NEBRASKA AV N,33613
1223256,2020-239759          ,THEFT,SHOPLIFTING,04/04/2020,15300 BLOCK NEBRASKA AV N,33613
1223319,2020-239862          ,BATTERY,BATTERY-SIMPLE,04/04/2020,14300 BLOCK HENSEL LN,33613
1223373,2020-241336          ,ASSAULT,AGGRAVATED ASSAULT,04/05/2020,13800 BLOCK AZALEA CR,33613
1223397,2020-241191          ,BATTERY,BATTERY-AGGRAVATED,04/05/2020,13800 BLOCK 21ST ST N,33613
1223398,2020-241191          ,BATTERY,BATTERY-SIMPLE,04/05/2020,13800 BLOCK 21ST ST N,33613
1223410,2020-241781          ,BATTERY,BATTERY-SIMPLE,04/05/2020,300 BLOCK WINDWOOD OAKS DR,33613
1223486,2020-243106          ,BURGLARY,THEFT FROM A VEHICLE,04/06/2020,900 BLOCK SKIPPER RD,33613
1223542,2020-243160          ,BATTERY,BATTERY-SIMPLE,04/06/2020,13800 BLOCK 19TH ST N,33613
1223559,2020-242784          ,TRAFFIC,Non Incapacitating Injury,04/06/2020,BEARSS AV E  /  18TH ST N,33613
1223566,2020-242391          ,TRAFFIC,Property Damage,04/06/2020,13600 BLOCK PLATTE CREEK CR,33613
1223569,2020-243444          ,TRAFFIC,Property Damage,04/06/2020,BRUCE B DOWNS BL  /  43RD ST N,33613
1223629,2020-242758          ,BURGLARY,BURGLARY BUSINESS/ FORCED,04/06/2020,15500 BLOCK FLORIDA AV N,33613
1223638,2020-243579          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,04/06/2020,2000 BLOCK PINE CHACE CT,33613
1223673,2020-246565          ,BATTERY,BATTERY-SIMPLE,04/07/2020,22ND ST N  /  AMIEE CT,33613
1223721,2020-246483          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,04/07/2020,14400 BLOCK AMERICANA CR,33613
1223777,2020-245897          ,BATTERY,BATTERY-SIMPLE,04/07/2020,14700 BLOCK NORWOOD OAKS DR,33613
1223778,2020-245919          ,BATTERY,BATTERY-SIMPLE,04/07/2020,1300 BLOCK AUTUMN DR,33613
1223806,2020-247199          ,BATTERY,BATTERY-SIMPLE,04/08/2020,1200 BLOCK AUTUMN DR,33613
1223807,2020-247089          ,BURGLARY,THEFT FROM A VEHICLE,04/08/2020,14500 BLOCK 46TH ST N,33613
1223816,2020-248400          ,BATTERY,BATTERY-SIMPLE,04/08/2020,300 BLOCK FLORAL DR,33613
1223833,2020-248501          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,04/08/2020,14400 BLOCK HELLENIC DR,33613
1223902,2020-248138          ,BATTERY,BATTERY-AGGRAVATED,04/08/2020,1800 BLOCK 142ND AV E,33613
1224031,2020-249647          ,THEFT,SHOPLIFTING,04/09/2020,15300 BLOCK NEBRASKA AV N,33613
1224065,2020-251725          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,04/10/2020,14400 BLOCK HELLENIC DR,33613
1224126,2020-251342          ,TRAFFIC,Property Damage,04/10/2020,BEARSS AV E  /  BRUCE B DOWNS BL,33613
1224129,2020-251460          ,TRAFFIC,Property Damage,04/10/2020,BEARSS AV E  /  22ND ST N,33613
1224170,2020-252378          ,THEFT,THEFT MOTOR VEHICLE PARTS,04/10/2020,13700 BLOCK NEBRASKA AV N,33613
1224181,2020-250753          ,BATTERY,BATTERY-SIMPLE,04/10/2020,14500 BLOCK SEAFORD CR,33613
1224192,2020-251264          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,04/10/2020,1200 BLOCK SKIPPER RD,33613
1224198,2020-252497          ,BATTERY,BATTERY-SIMPLE,04/10/2020,3100 BLOCK FLETCHER AV E,33613
1224287,2020-253714          ,TRAFFIC,Property Damage,04/11/2020,BEARSS AV E  /  GREGORY DR,33613
1224301,2020-253637          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,04/11/2020,13800 BLOCK KAPOK CT,33613
1224380,2020-256166          ,BATTERY,BATTERY-SIMPLE,04/12/2020,14500 BLOCK CHAUCER CT,33613
1224386,2020-255160          ,TRAFFIC,Non Incapacitating Injury,04/12/2020,BEARSS AV E  /  22ND ST N,33613
1224441,2020-256450          ,BATTERY,BATTERY-SIMPLE,04/13/2020,2300 BLOCK CEDAR TRACE CR,33613
1224563,2020-258158          ,ROBBERY,PERSON - ROBBERY,04/13/2020,14200 BLOCK SHADOW MOSS LN,33613
1224624,2020-259827          ,BATTERY,BATTERY-SIMPLE,04/14/2020,14300 BLOCK HENSEL LN,33613
1224626,2020-259687          ,BATTERY,BATTERY-SIMPLE,04/14/2020,13700 BLOCK GRAGSTON CR,33613
1224636,2020-259784          ,ROBBERY,HOME INVASION,04/14/2020,14500 BLOCK CHAUCER CT,33613
1224650,2020-258463          ,BATTERY,BATTERY-SIMPLE,04/14/2020,13700 BLOCK SUSAN KAY DR,33613
1224673,2020-260083          ,TRAFFIC,Non Incapacitating Injury,04/14/2020,140TH AV E  /  12TH ST N,33613
1224859,2020-261682          ,BURGLARY,THEFT FROM A VEHICLE,04/15/2020,14600 BLOCK BANYAN BLUFF DR,33613
1224872,2020-262417          ,DUI,DUI (DRIVING UNDER INFLUENCE),04/15/2020,2500 BLOCK BEARSS AV E,33613
1224892,2020-262341          ,TRAFFIC,Property Damage,04/15/2020,BEARSS AV E  /  LIVINGSTON AV,33559
1224920,2020-262028          ,BATTERY,BATTERY-SIMPLE,04/15/2020,3400 BLOCK PALM CROSSING DR,33613
1225002,2020-263656          ,TRAFFIC,Non Incapacitating Injury,04/16/2020,BEARSS AV E  /  NEBRASKA AV N,33549
1225025,2020-263049          ,TRAFFIC,Property Damage,04/16/2020,BRUCE B DOWNS BL  /  138TH AV E,33613
1225038,2020-263129          ,BURGLARY,THEFT FROM A VEHICLE,04/16/2020,2900 BLOCK LAKESIDE COMMONS DR,33613
1225042,2020-262787          ,BATTERY,BATTERY ON ELDERLY - SIMPLE,04/16/2020,1800 BLOCK 143RD AV E,33613
1225043,2020-262787          ,BATTERY,BATTERY-SIMPLE,04/16/2020,1800 BLOCK 143RD AV E,33613
1225047,2020-263169          ,BATTERY,BATTERY-SIMPLE,04/16/2020,3700 BLOCK JEFFERSON COMMONS DR,33613
1225170,2020-265969          ,BATTERY,BATTERY-SIMPLE,04/17/2020,1900 BLOCK GREGORY DR,33613
1225190,2020-265992          ,TRAFFIC,Property Damage,04/17/2020,BEARSS AV E  /  22ND ST N,33613
1225194,2020-265829          ,THEFT,PETIT THEFT - ALL OTHER,04/17/2020,1800 BLOCK 143RD AV E,33613
1225266,2020-266998          ,THEFT,THEFT OF BICYCLE,04/18/2020,14400 BLOCK HELLENIC DR,33613
1225365,2020-269216          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,04/19/2020,14600 BLOCK 42ND ST N,33613
1225375,2020-268776          ,THEFT,THEFT VEHICLE & OTHER MOBILE,04/19/2020,3700 BLOCK JEFFERSON COMMONS DR,33613
1225395,2020-268949          ,BATTERY,BATTERY-SIMPLE,04/19/2020,14200 BLOCK 42ND ST N,33613
1225406,2020-269966          ,BATTERY,BATTERY-SIMPLE,04/19/2020,1200 BLOCK SKIPPER RD,33613
1225435,2020-269524          ,BATTERY,BATTERY-AGGRAVATED,04/19/2020,139TH AV E  /  19TH ST N,33613
1225475,2020-269516          ,BATTERY,BATTERY-SIMPLE,04/19/2020,14500 BLOCK 46TH ST N,33613
1225481,2020-269812          ,DUI,DUI (DRIVING UNDER INFLUENCE),04/19/2020,14900 BLOCK LAURIE LN,33613
1225520,2020-271614          ,BURGLARY,THEFT FROM A VEHICLE,04/20/2020,14300 BLOCK HENSEL LN,33613
1225526,2020-270265          ,DRUGS,DRUGS/NARCOTICS,04/20/2020,3100 BLOCK FLETCHER AV E,33613
1225580,2020-271477          ,TRAFFIC,Property Damage,04/20/2020,AUTUMN DR  /  WINTER DR,33613
1225603,2020-270832          ,THEFT,THEFT MOTOR VEHICLE PARTS,04/20/2020,1500 BLOCK 142ND AV E,33613
1225630,2020-270623          ,THEFT,THEFT MOTOR VEHICLE PARTS,04/20/2020,2200 BLOCK CEDAR TRACE CR,33613
1225709,2020-273582          ,DRUGS,DRUGS/NARCOTICS,04/21/2020,BEARSS AV E  /  FLORIDA AV N,33613
1225735,2020-1500752         ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,04/21/2020,14500 BLOCK SEAFORD CR,33613
1225792,2020-272365          ,BATTERY,BATTERY-SIMPLE,04/21/2020,2300 BLOCK CEDAR TRACE CR,33613
