OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
1174261,2019-605495          ,BATTERY,BATTERY-SIMPLE,08/23/2019,8400 BLOCK WATERS AV W,33615
1175449,2019-615888          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,08/28/2019,8300 BLOCK GARRISON CR,33615
1176279,2019-624934          ,TRAFFIC,Non Incapacitating Injury,08/31/2019,SHELDON RD  /  CROWN BL,33615
1176282,2019-624078          ,TRAFFIC,Property Damage,08/31/2019,AMBASSADOR DR  /  HILLSBOROUGH AV W,33615
1176345,2019-626211          ,TRAFFIC,Property Damage,09/01/2019,WATERS AV W  /  PINEHURST DR,33615
1178363,2019-648897          ,FRAUD,FRAUD-SWINDLE,09/10/2019,5900 BLOCK SHELDON RD,33615
1182090,2019-693176          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,09/26/2019,8300 BLOCK ROBIN HOOD DR,33615
1183109,2019-701908          ,FRAUD,FRAUD-SWINDLE,09/30/2019,8400 BLOCK HILLSBOROUGH AV W,33615
1186129,2019-735860          ,TRAFFIC,Property Damage,10/13/2019,MEMORIAL HW  /  BAY POINTE DR,33615
1187898,2019-755396          ,BATTERY,BATTERY-SIMPLE,10/21/2019,8700 BLOCK FOUNTAIN AV,33615
1193468,2019-819532          ,TRAFFIC,Property Damage,11/14/2019,MEMORIAL HW  /  KELLY RD,33615
1195260,2019-839976          ,TRAFFIC,Property Damage,11/22/2019,HILLSBOROUGH AV W  /  KELLY RD,33615
1195987,2019-848302          ,TRAFFIC,Property Damage,11/26/2019,MEMORIAL HW  /  TNC BL,33615
1196050,2019-848247          ,DRUGS,DRUG TRAFFICKING/DELIVERY,11/26/2019,MEMORIAL HW  /  MOHR LP,33615
1201772,2019-916042          ,TRAFFIC,Property Damage,12/23/2019,MEMORIAL HW  /  HILLSBOROUGH AV W,33615
1202256,2019-922509          ,FRAUD,FRAUD-IMPERSONATION,12/26/2019,7900 BLOCK HILLSBOROUGH AV W,33615
1207938,2020-053487          ,TRAFFIC,Property Damage,01/21/2020,MEMORIAL HW  /  LOPEZ DR,33615
1208041,2020-45295           ,TRAFFIC,Property Damage,01/22/2020,337 GREENVALE DR / PRIVATE PROPERTY,33615
1209810,2020-74954           ,THEFT,GRAND THEFT - ALL OTHER,01/29/2020,6200 BLOCK MEMORIAL HW,33615
1210451,2020-85030           ,TRAFFIC,Property Damage,02/01/2020,SHELDON RD  /  WATERS AV W,33615
1212933,2020-110164          ,DUI,DUI (DRIVING UNDER INFLUENCE),02/11/2020,HILLSBOROUGH AV W  /  LONGBOAT BL W,33615
1213302,2020-116690          ,TRAFFIC,Non Incapacitating Injury,02/13/2020,WATERS AV W  /  PINEHURST DR,33615
1214430,2020-131284          ,BATTERY,BATTERY-SIMPLE,02/18/2020,5600 BLOCK FOREST HAVEN CR,33615
1214576,2020-130595          ,TRAFFIC,Property Damage,02/18/2020,SHELDON RD  /  WOOD LAKE BL,33615
1215486,2020-144325          ,TRAFFIC,Property Damage,02/23/2020,SHELDON RD  /  WATERS AV W,33615
1216468,2020-154465          ,DUI,DUI (DRIVING UNDER INFLUENCE),02/27/2020,ELLIOT DR  /  PARSONS ST,33615
1217324,2020-166365          ,DRUGS,DRUG TRAFFICKING/DELIVERY,03/02/2020,8100 BLOCK WATERS AV W,33615
1221065,2020-209627          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,03/20/2020,8200 BLOCK WATERS AV W,33615
1223873,2020-248228          ,TRAFFIC,Property Damage,04/08/2020,TNC BL  /  JACKSON SPRINGS RD,33615
1224211,2020-253398          ,TRAFFIC,Non Incapacitating Injury,04/11/2020,SHELDON RD  /  MOHR RD,33615
1231536,2020-343290          ,TRAFFIC,Property Damage,05/24/2020,PEBBLE DR  /  LOPEZ DR,33615
1236445,2020-404371          ,BURGLARY,THEFT FROM A VEHICLE,06/20/2020,6700 BLOCK LEEWARD ISLE WY,33615
1238463,2020-427401          ,BURGLARY,THEFT FROM A VEHICLE,07/01/2020,8300 BLOCK ROYAL SAND CR,33615
1238529,2020-430001          ,TRAFFIC,Property Damage,07/02/2020,MEMORIAL HW  /  BAY POINTE DR,33615
1241125,2020-460082          ,DRUGS,DRUGS/NARCOTICS,07/16/2020,MEMORIAL HW  /  LIVERPOOL DR,33615
1243295,2020-489518          ,BATTERY,BATTERY-SIMPLE,07/29/2020,4500 BLOCK CASTAWAY DR,33615
1243727,2020-494172          ,THEFT,THEFT FROM A BUILDING,07/31/2020,8300 BLOCK BOXWOOD DR,33615
1245101,2020-510665          ,TRAFFIC,Property Damage,08/08/2020,TIMBERLANE DR  /  MISSY CT,33615
1249993,2020-570379          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,09/04/2020,4300 BLOCK BAYSIDE VLG DR,33615
1250703,2020-577736          ,THEFT,SHOPLIFTING,09/08/2020,8500 BLOCK HILLSBOROUGH AV W,33615
1255907,2020-637122          ,THEFT,SHOPLIFTING,10/04/2020,8400 BLOCK SHELDON RD,33615
1257610,2020-653054          ,DUI,DUI (DRIVING UNDER INFLUENCE),10/11/2020,WATERS AV W  /  WILSKY BL,33615
1259256,2020-673306          ,BATTERY,BATTERY-SIMPLE,10/19/2020,6400 BLOCK WILSHIRE DR,33615
1261314,2020-695530          ,TRAFFIC,Non Incapacitating Injury,10/28/2020,SHELDON RD  /  CLUSTER AV W,33615
1262270,2020-708633          ,TRAFFIC,Non Incapacitating Injury,11/02/2020,SHELDON RD  /  MEMORIAL HW,33615
1264162,2020-731884          ,DUI,DUI (DRIVING UNDER INFLUENCE),11/12/2020,10200 BLOCK PARSONS ST,33615
1269724,2020-795001          ,THEFT,THEFT VEHICLE & OTHER MOBILE,12/09/2020,5900 BLOCK MOHR LP,33615
1269781,2020-797465          ,DUI,DUI (DRIVING UNDER INFLUENCE),12/10/2020,HILLSBOROUGH AV W  /  SHELDON RD,33615
1270162,2020-801401          ,FRAUD,FRAUD-SWINDLE,12/12/2020,6700 BLOCK MEMORIAL HW,33615
1274341,2021-3655            ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,01/02/2021,6100 BLOCK MEMORIAL HW,33615
1276757,2021-031165          ,TRAFFIC,Property Damage,01/14/2021,TIMBERLANE WEST DR  /  WESTBRANCH CT,33615
1047752,2018-126498          ,BATTERY,BATTERY-SIMPLE,02/20/2018,8400 BLOCK WESTRIDGE DR,33615
1048528,2018-134716          ,DRUGS,DRUGS/NARCOTICS,02/23/2018,8100 BLOCK WATERS AV W,33615
1048568,2018-134397          ,BURGLARY,THEFT FROM A VEHICLE,02/23/2018,8900 BLOCK WATERS AV W,33615
1049773,2018-146681          ,TRAFFIC,Property Damage,02/28/2018,HILLSBOROUGH AV W / MEMORIAL HW,33615
1054184,2018-189424          ,BATTERY,BATTERY-SIMPLE,03/18/2018,8400 BLOCK HILLSBOROUGH AV W,33615
1054854,2018-197733          ,BATTERY,BATTERY-SIMPLE,03/21/2018,8300 BLOCK SANDSTONE LAKE DR,33615
1055163,2018-200220          ,DRUGS,DRUGS/NARCOTICS,03/22/2018,SHELDON RD / CROWN BL,33615
1055495,2018-202627          ,DRUGS,DRUGS/NARCOTICS,03/23/2018,7000 BLOCK HALIFAX CT,33615
1058741,2018-234297          ,BATTERY,BATTERY-SIMPLE,04/05/2018,7200 BLOCK FOX PARK CT,33615
1060888,2018-255789          ,DRUGS,DRUGS/NARCOTICS,04/13/2018,8300 BLOCK WATERS AV W,33615
1061303,2018-262182          ,BURGLARY,THEFT FROM A VEHICLE,04/16/2018,8800 BLOCK BRENNAN CR,33615
1062279,2018-272466          ,DUI,DUI (DRIVING UNDER INFLUENCE),04/19/2018,10500 BLOCK HARBORBLUFF WY,33615
1062654,2018-276878          ,TRAFFIC,Non Incapacitating Injury,04/21/2018,SHELDON RD / WATERS AV W,33615
1064240,2018-292177          ,BATTERY,BATTERY-SIMPLE,04/27/2018,7600 BLOCK ABONADO RD,33615
1066112,2018-313218          ,TRAFFIC,Property Damage,05/05/2018,TNC BL / HILLSBOROUGH AV W,33615
1066799,2018-320704          ,DRUGS,DRUGS/NARCOTICS,05/08/2018,HILLSBOROUGH AV W / LONGBOAT BL E,33615
1067715,2018-330632          ,TRAFFIC,Property Damage,05/12/2018,LONGBOAT BL W / HILLSBOROUGH AV W,33615
1072143,2018-375261          ,FRAUD,FRAUD-SWINDLE,05/31/2018,9000 BLOCK ALLEN CR,33615
1072269,2018-376001          ,DRUGS,DRUGS/NARCOTICS,05/31/2018,4900 BLOCK WEBB RD,33615
1072621,2018-381273          ,TRAFFIC,Property Damage,06/02/2018,SHELDON RD / MOHR RD,33615
1072959,2018-386677          ,BATTERY,BATTERY-SIMPLE,06/04/2018,5100 BLOCK MURRAY HILL DR,33615
1077513,2018-435487          ,DRUGS,DRUGS/NARCOTICS,06/24/2018,SHELDON RD / WATERS AV W,33615
1077951,2018-441991          ,TRAFFIC,Non Incapacitating Injury,06/26/2018,WATERS AV W / NORTHBRIDGE BL,33615
1080991,2018-479060          ,THEFT,SHOPLIFTING,07/11/2018,7600 BLOCK WATERS AV W,33615
1082385,2018-494128          ,DRUGS,DRUGS/NARCOTICS,07/17/2018,WOODBRIDGE BL / SEABURY CT,33615
1087712,2018-552877          ,DRUGS,DRUGS/NARCOTICS,08/10/2018,SHELDON RD / CLUSTER AV W,33615
1090629,2018-585361          ,THEFT,THEFT MOTOR VEHICLE PARTS,08/23/2018,8300 BLOCK ELKWOOD LN,33615
1091605,2018-597500          ,THEFT,THEFT MOTOR VEHICLE PARTS,08/28/2018,8400 BLOCK SANDSTONE LAKE DR,33615
1094204,2018-626034          ,TRAFFIC,Non Incapacitating Injury,09/08/2018,SHELDON RD / WOOD LAKE BL,33615
1094765,2018-632288          ,TRAFFIC,Property Damage,09/11/2018,WEBB RD / CRYSTAL HARBOUR DR,33615
1094768,2018-633734          ,TRAFFIC,Property Damage,09/11/2018,MEMORIAL HW / HILLSBOROUGH AV W,33615
1095140,2018-635665          ,TRAFFIC,Property Damage,09/12/2018,SHELDON RD / PATTERSON ST W,33615
1098137,2018-670289          ,THEFT,PETIT THEFT - ALL OTHER,09/25/2018,5400 BLOCK BAYWATER DR,33615
1104629,2018-736891          ,THEFT,THEFT MOTOR VEHICLE PARTS,10/22/2018,6400 BLOCK ROSEWOOD DR,33615
1105817,2018-748119          ,BATTERY,BATTERY-AGGRAVATED,10/27/2018,7600 BLOCK HILLSBOROUGH AV W,33615
1106647,2018-759067          ,TRAFFIC,Property Damage,10/31/2018,WATERS AV W / SHELDON RD,33615
1107838,2018-770676          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,11/05/2018,6000 BLOCK MEMORIAL HW,33615
1108170,2018-774398          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,11/07/2018,8900 BLOCK HATFIELD CT,33615
1109458,2018-786886          ,THEFT,THEFT FROM A BUILDING,11/12/2018,8300 BLOCK FLINTROCK CT N,33615
1109587,2018-790408          ,DRUGS,DRUGS/NARCOTICS,11/13/2018,10200 BLOCK WESTGATE DR,33615
1112309,2018-818485          ,TRAFFIC,Non Incapacitating Injury,11/26/2018,HILLSBOROUGH AV W / WEBB RD,33615
1112498,2018-818264          ,BATTERY,BATTERY ON ELDERLY - SIMPLE,11/26/2018,8700 BLOCK JACKSON SPRINGS RD,33615
1114519,2018-842175          ,TRAFFIC,Property Damage,12/05/2018,TNC BL / JACKSON SPRINGS RD,33615
1115306,2018-848696          ,TRAFFIC,Non Incapacitating Injury,12/08/2018,HILLSBOROUGH AV W / LAGOON ST S,33615
1121947,2019-16846           ,DRUGS,DRUG PARAPHERNALIA,01/08/2019,NORFOLK ST W / CREEK DR E,33615
1123072,2019-30142           ,THEFT,SHOPLIFTING,01/13/2019,8600 BLOCK HILLSBOROUGH AV W,33615
1126049,2019-61589           ,THEFT,THEFT VEHICLE & OTHER MOBILE,01/26/2019,8400 BLOCK AIKEN CT,33615
1128230,2019-86696           ,BURGLARY,THEFT FROM A VEHICLE,02/05/2019,6000 BLOCK WILSHIRE DR,33615
1128456,2019-88807           ,BATTERY,BATTERY-SIMPLE,02/06/2019,10600 BLOCK PARKERS LANDING DR,33615
1130955,2019-115234          ,TRAFFIC,Property Damage,02/16/2019,HILLSBOROUGH AV W / LAGOON ST S,33615
1133952,2019-149153          ,TRAFFIC,Property Damage,03/01/2019,WEBB RD / HILLSBOROUGH AV W,33615
1134390,2019-153032          ,TRAFFIC,Property Damage,03/03/2019,6900 BLOCK SHELDON RD,33615
1137178,2019-184282          ,TRAFFIC,Property Damage,03/15/2019,SHELDON RD / WATERS AV W,33615
1137676,2019-188332          ,TRAFFIC,Property Damage,03/17/2019,HILLSBOROUGH AV W / WEBB RD,33615
1138157,2019-194411          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/19/2019,4900 BLOCK STOLLS AV,33615
1138509,2019-198112          ,TRAFFIC,Property Damage,03/21/2019,HILLSBOROUGH AV W / LONGBOAT BL W,33615
1139903,2019-212379          ,THEFT,THEFT OF BICYCLE,03/27/2019,7400 BLOCK SADE ST,33615
1140464,2019-217915          ,FRAUD,FRAUD-SWINDLE,03/29/2019,8200 BLOCK RAVENCROFT DR,33615
1142485,2019-243174          ,TRAFFIC,Property Damage,04/08/2019,WATERS AV W / SHELL DR,33615
1142986,2019-247817          ,TRAFFIC,Property Damage,04/10/2019,MEMORIAL HW / STILLBROOK AV,33615
1143527,2019-255312          ,TRAFFIC,Property Damage,04/12/2019,MEMORIAL HW / MOHR RD,33615
1143879,2019-257084          ,TRAFFIC,Non Incapacitating Injury,04/13/2019,REDBRAES DR / WATERS AV W,33615
1147855,2019-301534          ,DRUGS,DRUG PARAPHERNALIA,04/30/2019,8500 BLOCK HILLSBOROUGH AV W,33615
1151081,2019-332065          ,TRAFFIC,Property Damage,05/13/2019,HILLSBOROUGH AV W  /  TNC BL,33615
1152432,2019-346487          ,BATTERY,BATTERY-AGGRAVATED,05/18/2019,8300 BLOCK ROYAL SAND CR,33615
1154516,2019-369596          ,TRAFFIC,Property Damage,05/27/2019,7500 BLOCK GALLINETA CT,33615
1155409,2019-380273          ,DRUGS,DRUG PARAPHERNALIA,05/31/2019,MIDDLESEX DR  /  COVENTRY DR,33615
1155635,2019-383423          ,TRAFFIC,Non Incapacitating Injury,06/01/2019,MEMORIAL HW  /  WEBB RD,33615
1156803,2019-397197          ,DRUGS,DRUG TRAFFICKING/DELIVERY,06/06/2019,PATTERSON ST W  /  SHELDON RD,33615
1159322,2019-424390          ,FRAUD,FRAUD-IMPERSONATION,06/17/2019,6300 BLOCK NEWTOWN CR,33615
1162130,2019-457620          ,BURGLARY,THEFT FROM A VEHICLE,06/29/2019,5800 BLOCK COVENTRY DR,33615
1165485,2019-499139          ,FRAUD,FRAUD-IMPERSONATION,07/15/2019,8000 BLOCK SAVANNAH SUNSET LN,33615
1168044,2019-531379          ,THEFT,SHOPLIFTING,07/27/2019,6200 BLOCK ELLIOT DR,33615
1169661,2019-551079          ,TRAFFIC,Property Damage,08/04/2019,MEMORIAL HW  /  ELLIOT DR,33615
1170643,2019-563252          ,BURGLARY,THEFT FROM A VEHICLE,08/08/2019,8200 BLOCK PINEHURST CR,33615
1175406,2019-616150          ,TRAFFIC,Property Damage,08/28/2019,MEMORIAL HW  /  BAY POINTE DR,33615
1178034,2019-648161          ,THEFT,THEFT FROM A BUILDING,09/09/2019,8300 BLOCK COUNTRY SQUARE CT,33615
1182585,2019-696968          ,DUI,DUI (DRIVING UNDER INFLUENCE),09/28/2019,HILLSBOROUGH AV W  /  LONGBOAT BL W,33615
1184002,2019-712721          ,TRAFFIC,Non Incapacitating Injury,10/04/2019,SHELDON RD  /  BRENNAN CR,33615
1186936,2019-743118          ,THEFT,SHOPLIFTING,10/16/2019,8300 BLOCK SHELDON RD,33615
1187978,2019-755679          ,TRAFFIC,Property Damage,10/21/2019,WILSKY BL  /  MARBELLA CREEK AV,33615
1188811,2019-763542          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,10/24/2019,6100 BLOCK MEMORIAL HW,33615
1189063,2019-766567          ,TRAFFIC,Property Damage,10/25/2019,SHELDON RD  /  HILLSBOROUGH AV W,33615
1190076,2019-779297          ,TRAFFIC,Non Incapacitating Injury,10/30/2019,7700 BLOCK JODI LYNN DR,33615
1197616,2019-869921          ,TRAFFIC,Property Damage,12/05/2019,SHELDON RD  /  MOHR RD,33615
1203275,2019-935328          ,TRAFFIC,Property Damage,12/31/2019,MEMORIAL HW  /  MILLWOOD DR,33615
1204045,2020-6418            ,TRAFFIC,Property Damage,01/03/2020,MEMORIAL HW  /  TNC BL,33615
1204128,2020-9491            ,TRAFFIC,Property Damage,01/04/2020,WATERS AV W  /  SHELDON RD,33615
1207640,2020-51049           ,THEFT,PETIT THEFT - ALL OTHER,01/20/2020,7300 BLOCK WINCHESTER DR,33615
1208147,2020-56634           ,BATTERY,BATTERY-SIMPLE,01/22/2020,7700 BLOCK BRETTONWOOD DR,33615
1208722,2020-62424           ,BATTERY,BATTERY-SIMPLE,01/24/2020,8300 BLOCK CRYSTAL HARBOUR DR,33615
1214659,2020-133055          ,TRAFFIC,Property Damage,02/19/2020,MEMORIAL HW  /  KELLY RD,33615
1216966,2020-161051          ,THEFT,GRAND THEFT - ALL OTHER,02/29/2020,7500 BLOCK WATERS AV W,33615
1219362,2020-190041          ,THEFT,SHOPLIFTING,03/11/2020,6700 BLOCK MEMORIAL HW,33615
1224039,2020-250515          ,DUI,DUI (DRIVING UNDER INFLUENCE),04/09/2020,MEMORIAL HW  /  AUDREY LN,33615
1225871,2020-275925          ,BATTERY,BATTERY-SIMPLE,04/22/2020,10100 BLOCK HILLSBOROUGH AV W,33615
1228284,2020-304137          ,THEFT,SHOPLIFTING,05/07/2020,8600 BLOCK HILLSBOROUGH AV W,33615
1232638,2020-358286          ,TRAFFIC,Non Incapacitating Injury,05/30/2020,MOHR RD  /  MEMORIAL HW,33615
1233305,2020-1501442         ,FRAUD,FRAUD-SWINDLE,06/03/2020,4900 BLOCK TNC BL,33615
1238297,2020-426565          ,BATTERY,BATTERY-SIMPLE,06/30/2020,8300 BLOCK OAK FOREST CT,33615
1239210,2020-439047          ,THEFT,GRAND THEFT - ALL OTHER,07/06/2020,5800 BLOCK OXFORD DR,33615
1240570,2020-454254          ,TRAFFIC,Non Incapacitating Injury,07/13/2020,SHELDON RD  /  WOOD LAKE BL,33615
1240590,2020-454612          ,TRAFFIC,Property Damage,07/13/2020,SHELDON RD  /  WATERS AV W,33615
1243166,2020-486428          ,BATTERY,BATTERY-SIMPLE,07/28/2020,6400 BLOCK ELLIOT DR,33615
1244102,2020-498083          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,08/02/2020,6100 BLOCK MEMORIAL HW,33615
1245536,2020-516073          ,BATTERY,BATTERY-AGGRAVATED,08/11/2020,8400 BLOCK SANDSTONE LAKE DR,33615
1247165,2020-534767          ,TRAFFIC,Property Damage,08/19/2020,DRUMMOND RD  /  TAMPA SHORES BL,33615
1248539,2020-552656          ,DUI,DUI (DRIVING UNDER INFLUENCE),08/27/2020,8800 BLOCK MEMORIAL HW,33615
1248602,2020-551004          ,TRAFFIC,Non Incapacitating Injury,08/27/2020,SHELDON RD  /  HILLSBOROUGH AV W,33615
1253717,2020-611464          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,09/23/2020,9000 BLOCK ARNDALE CR,33615
1254822,2020-623855          ,TRAFFIC,Non Incapacitating Injury,09/28/2020,LAGOON ST S  /  HILLSBOROUGH AV W,33615
1256462,2020-642436          ,THEFT,THEFT OF BICYCLE,10/06/2020,10600 BLOCK PARKERS LANDING DR,33615
1263707,2020-723885          ,TRAFFIC,Property Damage,11/09/2020,SHELDON RD  /  WOOD LAKE BL,33615
1264932,2020-741814          ,THEFT,SHOPLIFTING,11/16/2020,6900 BLOCK SHELDON RD,33615
1266100,2020-753642          ,BATTERY,BATTERY-SIMPLE,11/21/2020,5100 BLOCK TNC BL,33615
1272240,2020-823475          ,BURGLARY,BURGLARY BUSINESS/ FORCED,12/22/2020,7600 BLOCK HILLSBOROUGH AV W,33615
1273654,2020-842436          ,BATTERY,BATTERY-SIMPLE,12/30/2020,6100 BLOCK MEMORIAL HW,33615
1274324,2021-2420            ,TRAFFIC,Property Damage,01/02/2021,PINEHURST CR  /  DONALDSON DR,33615
1275171,2021-12875           ,TRAFFIC,Property Damage,01/06/2021,HILLSBOROUGH AV W  /  TNC BL,33615
1276983,2021-31967           ,DRUGS,PRESCRIPTION/DRUG FRAUD,01/15/2021,6200 BLOCK ELLIOT DR,33615
1277504,2021-1500184         ,HARASS,HARASSING/OBSCENE,01/19/2021,8800 BLOCK BRENNAN CR,33615
1279714,2021-64966           ,THEFT,THEFT MOTOR VEHICLE PARTS,01/30/2021,9000 BLOCK HICKORY CR,33615
1044200,2018-90697           ,DRUGS,DRUG PARAPHERNALIA,02/06/2018,MEMORIAL HW / AUDREY LN,33615
1045050,2018-96924           ,THEFT,THEFT VEHICLE & OTHER MOBILE,02/09/2018,5700 BLOCK DOSINA LN,33615
1047005,2018-118496          ,BATTERY,BATTERY-SIMPLE,02/17/2018,6200 BLOCK BEACON ISLES DR,33615
1052046,2018-166682          ,DRUGS,DRUG TRAFFICKING/DELIVERY,03/08/2018,SHELDON RD / MEMORIAL HW,33615
1053666,2018-182998          ,BURGLARY,BURGLARY RESIDENCE / FORCED,03/15/2018,10200 BLOCK WESTPORT CT,33615
1053835,2018-184753          ,TRAFFIC,Non Incapacitating Injury,03/16/2018,MEMORIAL HW / NORMANDY DR,33615
1056666,2018-213436          ,TRAFFIC,Non Incapacitating Injury,03/28/2018,HILLSBOROUGH AV W / TNC BL,33615
1056832,2018-217282          ,HARASS,HARASSING/OBSCENE,03/29/2018,7700 BLOCK POCAHONTAS AV W,33615
1057430,2018-222722          ,BATTERY,BATTERY ON ELDERLY - SIMPLE,03/31/2018,4800 BLOCK PLANTATION DR,33615
1058515,2018-233280          ,TRAFFIC,Property Damage,04/04/2018,MEMORIAL HW / LOPEZ DR,33615
1063198,2018-282571          ,BATTERY,BATTERY-SIMPLE,04/24/2018,8300 BLOCK JACKSON SPRINGS RD,33615
1063364,2018-282858          ,TRAFFIC,Property Damage,04/24/2018,MEMORIAL HW / TNC BL,33615
1064068,2018-292914          ,BATTERY,BATTERY-SIMPLE,04/27/2018,8700 BLOCK DRIFTWOOD DR,33615
1064217,2018-290843          ,FRAUD,FRAUD-IMPERSONATION,04/27/2018,6600 BLOCK MEMORIAL HW,33615
1067300,2018-324606          ,DRUGS,PRESCRIPTION/DRUG FRAUD,05/10/2018,6100 BLOCK WEBB RD,33615
1072767,2018-382313          ,TRAFFIC,Property Damage,06/03/2018,AMBASSADOR DR / HENRY AV W,33615
1072853,2018-382362          ,DUI,DUI (DRIVING UNDER INFLUENCE),06/03/2018,6000 BLOCK AMBASSADOR DR,33615
1077619,2018-437483          ,TRAFFIC,Non Incapacitating Injury,06/25/2018,SHELDON RD / BRENNAN CR,33615
1078472,2018-445229          ,DRUGS,DRUGS/NARCOTICS,06/28/2018,8300 BLOCK SANDSTONE LAKE DR,33615
1080473,2018-470078          ,BATTERY,BATTERY-SIMPLE,07/08/2018,8200 BLOCK HORNWOOD PL,33615
1081386,2018-481164          ,THEFT,THEFT FROM A BUILDING,07/12/2018,8500 BLOCK BRIAR GROVE CR,33615
1081426,2018-483090          ,DRUGS,DRUGS/NARCOTICS,07/13/2018,SHELDON RD / MOHR RD,33615
1082468,2018-493905          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,07/17/2018,10900 BLOCK SUNCREST CT,33615
1086212,2018-537980          ,TRAFFIC,Non Incapacitating Injury,08/04/2018,HILLSBOROUGH AV W / STANDISH BEND DR,33615
1088067,2018-557513          ,BATTERY,BATTERY-SIMPLE,08/12/2018,8200 BLOCK WOODGATE CT,33615
1088874,2018-565794          ,BATTERY,BATTERY-SIMPLE,08/16/2018,5800 BLOCK MEMORIAL HW,33615
1089790,2018-576871          ,TRAFFIC,Property Damage,08/20/2018,JACKSON SPRINGS RD / SUNBEAM LN,33615
1090872,2018-588214          ,THEFT,PURSE SNATCHING,08/24/2018,8300 BLOCK SHELDON RD,33615
1092896,2018-610977          ,THEFT,THEFT OF BICYCLE,09/02/2018,7500 BLOCK HILLSBOROUGH AV W,33615
1095767,2018-644702          ,BURGLARY,THEFT FROM A VEHICLE,09/15/2018,8500 BLOCK BRIAR GROVE CR,33615
1096683,2018-654780          ,TRAFFIC,Non Incapacitating Injury,09/19/2018,MEMORIAL HW / TIMBERLANE DR,33615
1098701,2018-675843          ,DRUGS,DRUGS/NARCOTICS,09/27/2018,RAILFORD CT / REDBRAES DR,33615
1099551,2018-685298          ,TRAFFIC,Non Incapacitating Injury,10/01/2018,JACKSON SPRINGS RD / HANNA AV W,33615
1104297,2018-734619          ,FRAUD,FRAUD-SWINDLE,10/21/2018,HILLSBOROUGH AV W / TNC BL,33615
1107360,2018-764971          ,DRUGS,DRUG PARAPHERNALIA,11/03/2018,EXTER WY / CARLYLE RD,33615
1111001,2018-804490          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,11/19/2018,8000 BLOCK JACKSON SPRINGS RD,33615
1111147,2018-803535          ,FRAUD,FRAUD-OTHER,11/19/2018,8000 BLOCK JACKSON SPRINGS RD,33615
1111828,2018-812630          ,TRAFFIC,Property Damage,11/23/2018,SHELDON RD / HILLSBOROUGH AV W,33615
1112000,2018-815215          ,BATTERY,BATTERY-AGGRAVATED,11/24/2018,SANDY AV / KINGS POINT RD,33615
1113039,2018-825059          ,THEFT,SHOPLIFTING,11/28/2018,5900 BLOCK MEMORIAL HW,33615
1116975,2018-866296          ,DRUGS,DRUG PARAPHERNALIA,12/15/2018,HILLSBOROUGH AV W / LONGBOAT BL E,33615
1118698,2018-882141          ,THEFT,GRAND THEFT - ALL OTHER,12/22/2018,9800 BLOCK LELLA AV,33615
1119660,2018-894422          ,BATTERY,BATTERY-SIMPLE,12/28/2018,5500 BLOCK BAYWATER DR,33615
1120281,2018-902084          ,TRAFFIC,Non Incapacitating Injury,12/31/2018,MEMORIAL HW / KELLY RD,33615
1121360,2019-10325           ,DRUGS,DRUGS/NARCOTICS,01/05/2019,8100 BLOCK WATERS AV W,33615
1122339,2019-24382           ,BATTERY,BATTERY-SIMPLE,01/10/2019,5900 BLOCK MEMORIAL HW,33615
1122511,2019-23411           ,BURGLARY,THEFT FROM A VEHICLE,01/10/2019,8300 BLOCK WILSKY BL,33615
1123318,2019-32553           ,THEFT,SHOPLIFTING,01/14/2019,6200 BLOCK ELLIOT DR,33615
1126232,2019-63039           ,DUI,DUI (DRIVING UNDER INFLUENCE),01/27/2019,RIVERWOOD BL / WOODDRIFT DR,33615
1128084,2019-86363           ,TRAFFIC,Property Damage,02/05/2019,WATERS AV W / PINEHURST DR,33615
1130849,2019-114004          ,BATTERY,BATTERY-SIMPLE,02/16/2019,9100 BLOCK TUDOR DR,33615
1130935,2019-115821          ,DUI,DUI (DRIVING UNDER INFLUENCE),02/16/2019,WATERS AV W / SHELDON RD,33615
1131041,2019-117035          ,TRAFFIC,Property Damage,02/17/2019,WATERS AV W / WILSKY BL,33615
1131250,2019-120808          ,BATTERY,BATTERY-SIMPLE,02/18/2019,8200 BLOCK DOWNFIELD LN,33615
1132040,2019-127803          ,ASSAULT,AGGRAVATED ASSAULT,02/21/2019,7900 BLOCK HILLSBOROUGH AV W,33615
1134782,2019-158621          ,TRAFFIC,Property Damage,03/05/2019,HILLSBOROUGH AV W / SHELDON RD,33615
1134825,2019-157574          ,FRAUD,FRAUD-CREDIT CARD,03/05/2019,8700 BLOCK WATERS AV W,33615
