OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
1221301,2020-211592          ,TRAFFIC,Non Incapacitating Injury,03/21/2020,WATERS AV W  /  NORTHBRIDGE BL,33615
1221303,2020-211370          ,TRAFFIC,Property Damage,03/21/2020,8400 BLOCK SANDSTONE LAKE DR,33615
1221311,2020-211031          ,FRAUD,FRAUD-CREDIT CARD,03/21/2020,8600 BLOCK HILLSBOROUGH AV W,33615
1221315,2020-210626          ,BATTERY,BATTERY-SIMPLE,03/21/2020,8400 BLOCK WESTRIDGE DR,33615
1221446,2020-214092          ,DRUGS,DRUG TRAFFICKING/DELIVERY,03/22/2020,7500 BLOCK HILLSBOROUGH AV W,33615
1221632,2020-217376          ,TRAFFIC,Property Damage,03/24/2020,SHELDON RD  /  WATERS AV W,33615
1221638,2020-217367          ,TRAFFIC,Non Incapacitating Injury,03/24/2020,WOODBRIDGE BL  /  WEBB RD,33615
1221655,2020-217942          ,BURGLARY,BURGLARY RESIDENCE / FORCED,03/24/2020,10300 BLOCK OUT ISLAND DR,33615
1221876,2020-219662          ,THEFT,THEFT MOTOR VEHICLE PARTS,03/25/2020,200 BLOCK JASON DR,33615
1221890,2020-219723          ,TRAFFIC,Property Damage,03/25/2020,MEMORIAL HW  /  MOHR RD,33615
1222019,2020-1500459         ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/26/2020,7000 BLOCK SEABURY CT,33615
1222112,2020-224672          ,DUI,DUI (DRIVING UNDER INFLUENCE),03/27/2020,8800 BLOCK BRENNAN CR,33615
1222194,2020-223914          ,TRAFFIC,Non Incapacitating Injury,03/27/2020,MEMORIAL HW  /  LOPEZ DR,33615
1222252,2020-226117          ,TRAFFIC,Incapacitating,03/28/2020,ELLIOT DR  /  LELLA AV,33615
1222382,2020-228171          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/29/2020,SHELDON RD  /  HILLSBOROUGH AV W,33615
1222441,2020-228533          ,TRAFFIC,Property Damage,03/29/2020,WOODBRIDGE BL  /  DANEWOOD CT,33615
1222453,2020-227449          ,BURGLARY,THEFT FROM A VEHICLE,03/29/2020,5800 BLOCK MEMORIAL HW,33615
1222487,2020-229468          ,TRAFFIC,Property Damage,03/30/2020,HILLSBOROUGH AV W  /  MEMORIAL HW,33615
1222505,2020-229731          ,THEFT,THEFT OF BICYCLE,03/30/2020,9100 BLOCK NORFOLK ST W,33615
1222519,2020-229828          ,THEFT,PETIT THEFT - ALL OTHER,03/30/2020,9400 BLOCK ENBROOK CT,33615
1222557,2020-229798          ,BURGLARY,THEFT FROM A VEHICLE,03/30/2020,5000 BLOCK TROYDALE RD,33615
1222639,2020-230845          ,ASSAULT,AGGRAVATED ASSAULT,03/30/2020,100 BLOCK BUSH LN,33615
1222640,2020-230845          ,BATTERY,BATTERY-SIMPLE,03/30/2020,100 BLOCK BUSH LN,33615
1222644,2020-231363          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/31/2020,4700 BLOCK SOAPSTONE DR,33615
1222660,2020-231664          ,BATTERY,BATTERY-SIMPLE,03/31/2020,6000 BLOCK BEACON ISLES DR,33615
1222676,2020-232481          ,DRUGS,DRUGS/NARCOTICS,03/31/2020,6200 BLOCK ELLIOT DR,33615
1222677,2020-232481          ,DRUGS,DRUG PARAPHERNALIA,03/31/2020,6200 BLOCK ELLIOT DR,33615
1222759,2020-232246          ,TRAFFIC,Property Damage,03/31/2020,SHELDON RD  /  WATERS AV W,33615
1222798,2020-231244          ,FRAUD,FRAUD-SWINDLE,03/31/2020,7900 BLOCK SINGING COURT PL,33615
1222805,2020-233321          ,TRAFFIC,Property Damage,04/01/2020,HILLSBOROUGH AV W  /  MEMORIAL HW,33615
1222898,2020-234402          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,04/01/2020,5700 BLOCK MEMORIAL HW,33615
1222916,2020-232970          ,DRUGS,DRUGS/NARCOTICS,04/01/2020,8200 BLOCK SHELDON RD,33615
1222919,2020-233992          ,DRUGS,DRUGS/NARCOTICS,04/01/2020,8400 BLOCK GOLD RD,33615
1222987,2020-235513          ,THEFT,SHOPLIFTING,04/02/2020,8600 BLOCK HILLSBOROUGH AV W,33615
1223002,2020-235934          ,BATTERY,BATTERY-SIMPLE,04/02/2020,8300 BLOCK GALEWOOD CR,33615
1223070,2020-236734          ,TRAFFIC,Non Incapacitating Injury,04/02/2020,HILLSBOROUGH AV W  /  LAGOON ST S,33615
1223129,2020-238493          ,THEFT,THEFT MOTOR VEHICLE PARTS,04/03/2020,5500 BLOCK SHELDON RD,33615
1223158,2020-238251          ,THEFT,THEFT FROM A BUILDING,04/03/2020,8300 BLOCK ROBIN HOOD DR,33615
1223159,2020-238251          ,BATTERY,BATTERY ON ELDERLY - SIMPLE,04/03/2020,8300 BLOCK ROBIN HOOD DR,33615
1223262,2020-240556          ,BATTERY,BATTERY-SIMPLE,04/04/2020,6200 BLOCK ANHINGA PL,33615
1223299,2020-239747          ,FRAUD,FRAUD-SWINDLE,04/04/2020,8300 BLOCK HILLSBOROUGH AV W,33615
1223314,2020-240733          ,BATTERY,BATTERY-SIMPLE,04/04/2020,6000 BLOCK TNC BL,33615
1223355,2020-240675          ,DUI,DUI (DRIVING UNDER INFLUENCE),04/04/2020,6200 BLOCK ANHINGA PL,33615
1223410,2020-1500556         ,FRAUD,FRAUD-IMPERSONATION,04/05/2020,6100 BLOCK BAYSIDE KEY DR,33615
1223431,2020-241001          ,BATTERY,BATTERY-SIMPLE,04/05/2020,5900 BLOCK MEMORIAL HW,33615
1223446,2020-242119          ,DRUGS,DRUGS/NARCOTICS,04/05/2020,8200 BLOCK SHELDON RD,33615
1223460,2020-241269          ,THEFT,SHOPLIFTING,04/05/2020,5900 BLOCK MEMORIAL HW,33615
1223464,2020-241361          ,THEFT,GRAND THEFT - ALL OTHER,04/05/2020,8300 BLOCK NORTHBRIDGE BL,33615
1223674,2020-245438          ,THEFT,SHOPLIFTING,04/07/2020,8800 BLOCK MEMORIAL HW,33615
1223774,2020-245813          ,BATTERY,BATTERY-SIMPLE,04/07/2020,5600 BLOCK FOREST HAVEN CR,33615
1223873,2020-248228          ,TRAFFIC,Property Damage,04/08/2020,TNC BL  /  JACKSON SPRINGS RD,33615
1223940,2020-250113          ,THEFT,PETIT THEFT - ALL OTHER,04/09/2020,10900 BLOCK MEMORIAL HW,33615
1223941,2020-250113          ,FRAUD,FRAUD-CREDIT CARD,04/09/2020,10900 BLOCK MEMORIAL HW,33615
1223947,2020-249433          ,THEFT,PURSE SNATCHING,04/09/2020,8300 BLOCK SHELDON RD,33615
1223962,2020-249370          ,THEFT,SHOPLIFTING,04/09/2020,7500 BLOCK HILLSBOROUGH AV W,33615
1223990,2020-249297          ,ASSAULT,AGGRAVATED ASSAULT,04/09/2020,8300 BLOCK CRYSTAL HARBOUR DR,33615
1223991,2020-249297          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,04/09/2020,8300 BLOCK CRYSTAL HARBOUR DR,33615
1224002,2020-1500612         ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,04/09/2020,8800 BLOCK POE DR,33615
1224039,2020-250515          ,DUI,DUI (DRIVING UNDER INFLUENCE),04/09/2020,MEMORIAL HW  /  AUDREY LN,33615
1224096,2020-252483          ,BURGLARY,BURGLARY RESIDENCE / FORCED,04/10/2020,4800 BLOCK TROYDALE RD,33615
1224154,2020-251491          ,TRAFFIC,Property Damage,04/10/2020,WATERS AV W  /  PINEHURST DR,33615
1224163,2020-251277          ,TRAFFIC,Property Damage,04/10/2020,TAMPA SHORES BL  /  DOWRY AV,33615
1224166,2020-251166          ,FRAUD,FRAUD-SWINDLE,04/10/2020,6700 BLOCK MEMORIAL HW,33615
1224204,2020-253862          ,TRAFFIC,Non Incapacitating Injury,04/11/2020,WATERS AV W  /  SHELDON RD,33615
1224211,2020-253398          ,TRAFFIC,Non Incapacitating Injury,04/11/2020,SHELDON RD  /  MOHR RD,33615
1224212,2020-253583          ,TRAFFIC,Property Damage,04/11/2020,MEMORIAL HW  /  KELLY RD,33615
1224224,2020-253818          ,BATTERY,BATTERY-SIMPLE,04/11/2020,SHELDON RD  /  HILLSBOROUGH AV W,33615
1224245,2020-1500649         ,FRAUD,FRAUD-SWINDLE,04/11/2020,10100 BLOCK WHEATLEY HILLS CT,33615
1224386,2020-255471          ,ASSAULT,AGGRAVATED ASSAULT,04/12/2020,7900 BLOCK WOODGROVE CR,33615
1224388,2020-255524          ,BATTERY,BATTERY-AGGRAVATED,04/12/2020,5400 BLOCK SHELDON RD,33615
1224528,2020-256780          ,THEFT,THEFT MOTOR VEHICLE PARTS,04/13/2020,8300 BLOCK SANDSTONE LAKE DR,33615
1224657,2020-259222          ,BATTERY,BATTERY-SIMPLE,04/14/2020,100 BLOCK SANDY AV,33615
1224716,2020-258761          ,TRAFFIC,Non Incapacitating Injury,04/14/2020,SHELDON RD  /  WATERS AV W,33615
1224737,2020-259828          ,BATTERY,BATTERY-SIMPLE,04/14/2020,8200 BLOCK REDBRAES DR,33615
1224741,2020-259927          ,BATTERY,BATTERY-SIMPLE,04/14/2020,5900 BLOCK SUSSEX DR,33615
1224882,2020-261338          ,ASSAULT,AGGRAVATED ASSAULT,04/15/2020,6700 BLOCK MEMORIAL HW,33615
1224903,2020-260410          ,DRUGS,DRUGS/NARCOTICS,04/15/2020,8400 BLOCK WESTRIDGE DR,33615
1224904,2020-260410          ,DRUGS,DRUG PARAPHERNALIA,04/15/2020,8400 BLOCK WESTRIDGE DR,33615
1224961,2020-270723          ,FRAUD,FRAUD-IMPERSONATION,04/16/2020,5200 BLOCK BAYWATER DR,33615
1225009,2020-263438          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,04/16/2020,7900 BLOCK TANGLEWOOD LN,33615
1225034,2020-263299          ,TRAFFIC,Property Damage,04/16/2020,WATERS AV W  /  SHELDON RD,33615
1225055,2020-263111          ,TRAFFIC,Property Damage,04/16/2020,MEMORIAL HW  /  SHELDON RD,33615
1225099,2020-265828          ,TRAFFIC,Property Damage,04/17/2020,HAMILTON AV W  /  SHELDON RD,33615
1225310,2020-267520          ,TRAFFIC,Property Damage,04/18/2020,WATERS AV W  /  SHELDON RD,33615
1225311,2020-266703          ,TRAFFIC,Property Damage,04/18/2020,200 BLOCK SHORE PW,33615
1225320,2020-266753          ,DUI,DUI (DRIVING UNDER INFLUENCE),04/18/2020,200 BLOCK SHORE PW,33615
1225416,2020-269824          ,DRUGS,DRUGS/NARCOTICS,04/19/2020,7500 BLOCK HILLSBOROUGH AV W,33615
1225488,2020-271729          ,BATTERY,BATTERY-SIMPLE,04/20/2020,8400 BLOCK SANDSTONE LAKE DR,33615
1225511,2020-270497          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,04/20/2020,7800 BLOCK PALMERA POINTE CR,33615
1225606,2020-271237          ,TRAFFIC,Non Incapacitating Injury,04/20/2020,MEMORIAL HW  /  TNC BL,33615
1225607,2020-271593          ,TRAFFIC,Property Damage,04/20/2020,WATERS AV W  /  SHELDON RD,33615
1225618,2020-270955          ,TRAFFIC,Non Incapacitating Injury,04/20/2020,HILLSBOROUGH AV W  /  TUDOR DR,33615
1225810,2020-272988          ,FRAUD,FRAUD-SWINDLE,04/21/2020,7900 BLOCK NORTHBRIDGE BL,33615
1225871,2020-275925          ,BATTERY,BATTERY-SIMPLE,04/22/2020,10100 BLOCK HILLSBOROUGH AV W,33615
1225931,2020-1500780         ,FRAUD,FRAUD-CREDIT CARD,04/22/2020,9500 BLOCK DRAKEMILL CT,33615
1225952,2020-276060          ,DUI,DUI (DRIVING UNDER INFLUENCE),04/22/2020,10100 BLOCK HILLSBOROUGH AV W,33615
1225960,2020-277335          ,TRAFFIC,Property Damage,04/23/2020,SHELDON RD  /  BRENNAN CR,33615
1225979,2020-347376          ,FRAUD,FRAUD-CREDIT CARD,04/23/2020,5900 BLOCK MEMORIAL HW,33615
1225999,2020-276104          ,BATTERY,BATTERY-SIMPLE,04/23/2020,9100 BLOCK TUDOR DR,33615
1226052,2020-276276          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,04/23/2020,100 BLOCK DUVAL DR,33615
1226092,2020-276742          ,BATTERY,BATTERY-SIMPLE,04/23/2020,8500 BLOCK HILLSBOROUGH AV W,33615
1226159,2020-278806          ,BATTERY,BATTERY-SIMPLE,04/24/2020,5900 BLOCK MEMORIAL HW,33615
1226172,2020-278216          ,DUI,DUI (DRIVING UNDER INFLUENCE),04/24/2020,10100 BLOCK HILLSBOROUGH AV W,33615
1226174,2020-279559          ,DRUGS,DRUG TRAFFICKING/DELIVERY,04/24/2020,8700 BLOCK HILLSBOROUGH AV W,33615
1226175,2020-279559          ,DRUGS,DRUGS/NARCOTICS,04/24/2020,8700 BLOCK HILLSBOROUGH AV W,33615
1226185,2020-278182          ,TRAFFIC,Non Incapacitating Injury,04/24/2020,10100 BLOCK HILLSBOROUGH AV W,33615
1226234,2020-281096          ,TRAFFIC,Property Damage,04/25/2020,10600 BLOCK PARKERS LANDING DR,33615
1226267,2020-281364          ,BATTERY,BATTERY-SIMPLE,04/25/2020,7900 BLOCK HILLSBOROUGH AV W,33615
1226318,2020-280478          ,BATTERY,BATTERY-SIMPLE,04/25/2020,6700 BLOCK MEMORIAL HW,33615
1226420,2020-282835          ,BATTERY,BATTERY-AGGRAVATED,04/26/2020,8000 BLOCK PLAZA DR,33615
1226689,2020-285651          ,DRUGS,DRUGS/NARCOTICS,04/27/2020,HILLSBOROUGH AV W  /  ELLIOT DR,33615
1226722,2020-287384          ,DUI,DUI (DRIVING UNDER INFLUENCE),04/28/2020,HILLSBOROUGH AV W  /  TNC BL,33615
1226804,2020-287306          ,TRAFFIC,Non Incapacitating Injury,04/28/2020,HILLSBOROUGH AV W  /  TNC BL,33615
1226868,2020-288121          ,THEFT,THEFT MOTOR VEHICLE PARTS,04/29/2020,7200 BLOCK NORTHBRIDGE BL,33615
1226871,2020-287922          ,THEFT,GRAND THEFT - ALL OTHER,04/29/2020,6200 BLOCK MEMORIAL HW,33615
1226989,2020-287589          ,DUI,DUI (DRIVING UNDER INFLUENCE),04/29/2020,4300 BLOCK BAYSIDE VLG DR,33615
1227033,2020-287545          ,BATTERY,BATTERY-SIMPLE,04/29/2020,4300 BLOCK BAYSIDE VLG DR,33615
1227234,2020-292378          ,TRAFFIC,Non Incapacitating Injury,05/01/2020,HILLSBOROUGH AV W  /  SHELDON RD,33615
1227255,2020-292934          ,TRAFFIC,Property Damage,05/01/2020,WATERS AV W  /  SHELDON RD,33615
1227262,2020-292366          ,TRAFFIC,Property Damage,05/01/2020,8100 BLOCK WATERS AV W,33615
1227322,2020-1500862         ,FRAUD,FRAUD-SWINDLE,05/01/2020,7900 BLOCK BAY POINTE DR,33615
1227337,2020-293422          ,DRUGS,DRUG TRAFFICKING/DELIVERY,05/01/2020,8800 BLOCK MEMORIAL HW,33615
1227338,2020-293422          ,DRUGS,DRUGS/NARCOTICS,05/01/2020,8800 BLOCK MEMORIAL HW,33615
1227351,2020-291517          ,BATTERY,BATTERY-SIMPLE,05/01/2020,9700 BLOCK SUNBURY CT,33615
1227387,2020-292344          ,FRAUD,FRAUD-SWINDLE,05/01/2020,6700 BLOCK HIDDEN HILLS CT,33615
1227409,2020-293230          ,DRUGS,DRUGS/NARCOTICS,05/01/2020,7900 BLOCK HILLSBOROUGH AV W,33615
1227411,2020-293229          ,DRUGS,DRUGS/NARCOTICS,05/01/2020,7900 BLOCK HILLSBOROUGH AV W,33615
1227437,2020-294595          ,THEFT,THEFT MOTOR VEHICLE PARTS,05/02/2020,6400 BLOCK TNC BL,33615
1227505,2020-294108          ,TRAFFIC,Incapacitating,05/02/2020,WATERS AV W  /  PINEHURST DR,33615
1227576,2020-296690          ,BATTERY,BATTERY-SIMPLE,05/03/2020,8700 BLOCK HILLSBOROUGH AV W,33615
1227594,2020-296697          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/03/2020,9000 BLOCK HICKORY CR,33615
1227602,2020-296726          ,THEFT,SHOPLIFTING,05/03/2020,8700 BLOCK HILLSBOROUGH AV W,33615
1227605,2020-295730          ,BATTERY,BATTERY-SIMPLE,05/03/2020,8000 BLOCK FORD PL,33615
1227797,2020-298662          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,05/04/2020,6100 BLOCK MEMORIAL HW,33615
1227799,2020-298412          ,THEFT,GRAND THEFT - ALL OTHER,05/04/2020,9000 BLOCK TUDOR DR,33615
1228003,2020-300767          ,FRAUD,FRAUD-SWINDLE,05/05/2020,8300 BLOCK SHELDON RD,33615
1228009,2020-301162          ,THEFT,GRAND THEFT - ALL OTHER,05/05/2020,9000 BLOCK DUKE DR,33615
1228014,2020-301324          ,DRUGS,DRUGS/NARCOTICS,05/05/2020,LARIMER DR  /  COMANCHE AV W,33615
1228071,2020-303245          ,BATTERY,BATTERY-SIMPLE,05/06/2020,4900 BLOCK MURRAY HILL DR,33615
1228092,2020-302913          ,FRAUD,FRAUD-SWINDLE,05/06/2020,8300 BLOCK SHELDON RD,33615
1228265,2020-304972          ,TRAFFIC,Property Damage,05/07/2020,SHELDON RD  /  WATERS AV W,33615
1228284,2020-304137          ,THEFT,SHOPLIFTING,05/07/2020,8600 BLOCK HILLSBOROUGH AV W,33615
1228292,2020-305292          ,BATTERY,BATTERY-SIMPLE,05/07/2020,5400 BLOCK BAYWATER DR,33615
1228308,2020-304808          ,FRAUD,FRAUD-SWINDLE,05/07/2020,8700 BLOCK HILLSBOROUGH AV W,33615
1228389,2020-305275          ,THEFT,SHOPLIFTING,05/07/2020,7700 BLOCK HILLSBOROUGH AV W,33615
1228390,2020-305289          ,ASSAULT,AGGRAVATED ASSAULT,05/07/2020,8900 BLOCK WATERS AV W,33615
1228495,2020-306335          ,DUI,DUI (DRIVING UNDER INFLUENCE),05/08/2020,COUNTRY SQUARE CT  /  AIKEN CT,33615
1228538,2020-1500972         ,THEFT,SHOPLIFTING,05/08/2020,8200 BLOCK WATERS AV W,33615
1228583,2020-306279          ,TRAFFIC,Property Damage,05/08/2020,COUNTRY SQUARE CT  /  AIKEN CT,33615
1228591,2020-306807          ,TRAFFIC,Property Damage,05/08/2020,8200 BLOCK WATERS AV W,33615
1228651,2020-309174          ,TRAFFIC,Property Damage,05/09/2020,4700 BLOCK KELLY RD,33615
1228735,2020-309745          ,ROBBERY,PERSON - ROBBERY,05/09/2020,8300 BLOCK STONE RUN CT,33615
1228833,2020-311310          ,BATTERY,BATTERY-SIMPLE,05/10/2020,9000 BLOCK TUDOR DR,33615
1228836,2020-311603          ,BATTERY,BATTERY-SIMPLE,05/10/2020,200 BLOCK ERIC CT,33615
1228887,2020-311289          ,TRAFFIC,Property Damage,05/10/2020,TNC BL  /  HILLSBOROUGH AV W,33615
1228924,2020-313923          ,TRAFFIC,Property Damage,05/11/2020,8100 BLOCK WATERS AV W,33615
1228992,2020-313418          ,BATTERY,BATTERY-SIMPLE,05/11/2020,7600 BLOCK WOODBRIDGE BL,33615
1229049,2020-312819          ,FRAUD,FRAUD-OTHER,05/11/2020,8300 BLOCK HILLSBOROUGH AV W,33615
1229075,2020-313731          ,BATTERY,BATTERY ON ELDERLY - SIMPLE,05/11/2020,10100 BLOCK CHIMNEY HILL CT,33615
1229089,2020-313887          ,BURGLARY,BURGLARY RESIDENCE / FORCED,05/11/2020,4800 BLOCK PLANTATION DR,33615
1229225,2020-315583          ,BATTERY,BATTERY-SIMPLE,05/12/2020,5900 BLOCK MEMORIAL HW,33615
1229228,2020-315896          ,BATTERY,BATTERY-SIMPLE,05/12/2020,8600 BLOCK JACKSON SPRINGS RD,33615
1229238,2020-315918          ,BURGLARY,BURGLARY RESIDENCE / FORCED,05/12/2020,8200 BLOCK GREENLEAF CR,33615
1229258,2020-315782          ,TRAFFIC,Property Damage,05/12/2020,SHELDON RD  /  MOHR RD,33615
1229344,2020-318491          ,TRAFFIC,Property Damage,05/13/2020,WATERS AV W  /  RIVER OAKS DR,33615
1229384,2020-317878          ,THEFT,THEFT MOTOR VEHICLE PARTS,05/13/2020,9200 BLOCK SHELLGROVE CT,33615
1229445,2020-317817          ,THEFT,THEFT MOTOR VEHICLE PARTS,05/13/2020,10200 BLOCK CUTTEN GREEN CT,33615
1229458,2020-317675          ,BATTERY,BATTERY-SIMPLE,05/13/2020,5700 BLOCK MEMORIAL HW,33615
1229479,2020-1501073         ,THEFT,PETIT THEFT - ALL OTHER,05/13/2020,4500 BLOCK CASTAWAY DR,33615
1229677,2020-320349          ,TRAFFIC,Property Damage,05/14/2020,SHELDON RD  /  MOHR RD,33615
1229683,2020-320271          ,TRAFFIC,Property Damage,05/14/2020,WILSHIRE CT  /  ELM ST W,33615
1229724,2020-321207          ,DRUGS,DRUGS/NARCOTICS,05/14/2020,NORMANDY DR  /  SOMERSET LN,33615
1229725,2020-321207          ,DRUGS,DRUG PARAPHERNALIA,05/14/2020,NORMANDY DR  /  SOMERSET LN,33615
1229743,2020-322800          ,TRAFFIC,Non Incapacitating Injury,05/15/2020,HILLSBOROUGH AV W  /  TNC BL,33615
1229781,2020-322089          ,THEFT,THEFT FROM A BUILDING,05/15/2020,6000 BLOCK BEACON ISLES DR,33615
1229782,2020-322089          ,FRAUD,FRAUD-OTHER,05/15/2020,6000 BLOCK BEACON ISLES DR,33615
1229808,2020-322037          ,BURGLARY,BURGLARY OTHER STRUCTURE,05/15/2020,9100 BLOCK TUDOR DR,33615
1229895,2020-323197          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/15/2020,4900 BLOCK MURRAY HILL DR,33615
1229935,2020-324832          ,BATTERY,BATTERY-SIMPLE,05/16/2020,7100 BLOCK HAZELWOOD CT,33615
1229971,2020-323989          ,BATTERY,BATTERY-SIMPLE,05/16/2020,9500 BLOCK HILLSBOROUGH AV W,33615
1229973,2020-323928          ,BATTERY,BATTERY-SIMPLE,05/16/2020,9100 BLOCK MEMORIAL HW,33615
1230054,2020-325693          ,TRAFFIC,Property Damage,05/16/2020,SHELDON RD  /  BRENNAN CR,33615
1230060,2020-324597          ,TRAFFIC,Property Damage,05/16/2020,SHELDON RD  /  WATERS AV W,33615
1230063,2020-324815          ,TRAFFIC,Property Damage,05/16/2020,WATERS AV W  /  FLOWERFIELD DR,33615
1230127,2020-327036          ,TRAFFIC,Non Incapacitating Injury,05/17/2020,JACKSON SPRINGS RD  /  RHONDA RD,33615
1230172,2020-326385          ,BATTERY,BATTERY-SIMPLE,05/17/2020,8800 BLOCK BRENNAN CR,33615
1230199,2020-326173          ,BATTERY,BATTERY-SIMPLE,05/17/2020,5600 BLOCK HARBORSIDE DR,33615
1230347,2020-328636          ,BURGLARY,THEFT FROM A VEHICLE,05/18/2020,6700 BLOCK LEEWARD ISLE WY,33615
1230423,2020-329852          ,TRAFFIC,Property Damage,05/18/2020,7400 BLOCK PALMERA POINTE CR,33615
1230493,2020-331653          ,TRAFFIC,Property Damage,05/19/2020,CATALINA DR  /  CANOSA PL,33615
1230549,2020-331101          ,BATTERY,BATTERY-SIMPLE,05/19/2020,8000 BLOCK FORD PL,33615
1230595,2020-332002          ,ASSAULT,AGGRAVATED ASSAULT,05/19/2020,7700 BLOCK ABONADO RD,33615
1230659,2020-330645          ,THEFT,GRAND THEFT - ALL OTHER,05/19/2020,6900 BLOCK SHELDON RD,33615
1230784,2020-333345          ,BATTERY,BATTERY-SIMPLE,05/20/2020,8800 BLOCK BAY POINTE DR,33615
1230803,2020-333384          ,BATTERY,BATTERY-AGGRAVATED,05/20/2020,6700 BLOCK MEMORIAL HW,33615
1230823,2020-334171          ,TRAFFIC,Property Damage,05/20/2020,SHELDON RD  /  MOHR RD,33615
1230825,2020-333048          ,TRAFFIC,Property Damage,05/20/2020,WOODBRIDGE BL  /  HAZELWOOD CT,33615
1230827,2020-334426          ,TRAFFIC,Non Incapacitating Injury,05/20/2020,WATERS AV W  /  PINEHURST DR,33615
1230828,2020-334552          ,TRAFFIC,Incapacitating,05/20/2020,8400 BLOCK SANDSTONE LAKE DR,33615
1230831,2020-334263          ,TRAFFIC,Property Damage,05/20/2020,8200 BLOCK HILLSBOROUGH AV W,33615
1230835,2020-334416          ,TRAFFIC,Property Damage,05/20/2020,WILSKY BL  /  WATERS AV W,33615
1230854,2020-334739          ,DUI,DUI (DRIVING UNDER INFLUENCE),05/20/2020,SHELDON RD  /  CROWN BL,33615
1230875,2020-334237          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/20/2020,8300 BLOCK GALEWOOD CR,33615
1230899,2020-336265          ,TRAFFIC,Property Damage,05/21/2020,MEMORIAL HW  /  WEBB RD,33615
1230902,2020-336246          ,TRAFFIC,Property Damage,05/21/2020,WEBB RD  /  HILLSBOROUGH AV W,33615
1231020,2020-337331          ,BATTERY,BATTERY-SIMPLE,05/21/2020,300 BLOCK GREENVALE DR,33615
1231111,2020-339071          ,THEFT,THEFT FROM A BUILDING,05/22/2020,5400 BLOCK BAY PATH LN,33615
1231166,2020-338643          ,FRAUD,FRAUD-OTHER,05/22/2020,6700 BLOCK MEMORIAL HW,33615
1231253,2020-340015          ,THEFT,PETIT THEFT - ALL OTHER,05/22/2020,10700 BLOCK DRUMMOND RD,33615
1231321,2020-342014          ,DRUGS,DRUGS/NARCOTICS,05/23/2020,WATERS AV W  /  PAT BL,33615
1231345,2020-342159          ,DUI,DUI (DRIVING UNDER INFLUENCE),05/23/2020,HILLSBOROUGH AV W  /  LONGBOAT BL E,33615
1231417,2020-341244          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/23/2020,6100 BLOCK BEACON ISLES DR,33615
1231433,2020-342982          ,ROBBERY,PERSON - ROBBERY,05/24/2020,6300 BLOCK WEBB RD,33615
1231515,2020-343374          ,BATTERY,BATTERY-SIMPLE,05/24/2020,6300 BLOCK NEWTOWN CR,33615
1231536,2020-343290          ,TRAFFIC,Property Damage,05/24/2020,PEBBLE DR  /  LOPEZ DR,33615
1231574,2020-1501168         ,FRAUD,FRAUD-IMPERSONATION,05/24/2020,8200 BLOCK GREENLEAF CR,33615
1231602,2020-345623          ,TRAFFIC,Property Damage,05/25/2020,SHELDON RD  /  WATERS AV W,33615
1231619,2020-345744          ,THEFT,PETIT THEFT - ALL OTHER,05/25/2020,7900 BLOCK SIERRA PALM PL,33615
1231677,2020-344605          ,BATTERY,BATTERY-SIMPLE,05/25/2020,8800 BLOCK WATERS AV W,33615
1231819,2020-347968          ,DRUGS,DRUGS/NARCOTICS,05/26/2020,WATERS AV W  /  FLOWERFIELD DR,33615
1231837,2020-347571          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/26/2020,9000 BLOCK TUDOR DR,33615
1231929,2020-348494          ,DRUGS,DRUG TRAFFICKING/DELIVERY,05/26/2020,WATERS AV W  /  SHELDON RD,33615
1231968,2020-350159          ,TRAFFIC,Property Damage,05/27/2020,SHELDON RD  /  WATERS AV W,33615
1232023,2020-349150          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/27/2020,7900 BLOCK WOODGLEN CR,33615
1232058,2020-350732          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,05/27/2020,9000 BLOCK TUDOR DR,33615
1232158,2020-349764          ,BATTERY,BATTERY-SIMPLE,05/27/2020,8600 BLOCK HILLSBOROUGH AV W,33615
1232304,2020-353321          ,TRAFFIC,Property Damage,05/28/2020,SHELDON RD  /  WOOD LAKE BL,33615
1232313,2020-352833          ,TRAFFIC,Property Damage,05/28/2020,SHELDON RD  /  WATERS AV W,33615
1232397,2020-355966          ,TRAFFIC,Property Damage,05/29/2020,MEMORIAL HW  /  LOPEZ DR,33615
