OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
1129438,2019-98497           ,ASSAULT,AGGRAVATED ASSAULT,02/10/2019,1800 BLOCK FRENCH CREEK RD,33613
1131353,2019-119991          ,TRAFFIC,Property Damage,02/18/2019,BRUCE B DOWNS BL / COVE BEND DR,33613
1131751,2019-124422          ,BATTERY,BATTERY-SIMPLE,02/20/2019,3700 BLOCK LEGACY SQ,33613
1132392,2019-129665          ,TRAFFIC,Property Damage,02/22/2019,BEARSS AV W / HAVEN BN,33613
1134350,2019-150406          ,THEFT,SHOPLIFTING,03/02/2019,15300 BLOCK NEBRASKA AV N,33613
1139992,2019-212846          ,FRAUD,FRAUD-CREDIT CARD,03/27/2019,14100 BLOCK 20TH ST N,33613
1140132,2019-215876          ,DRUGS,DRUG PARAPHERNALIA,03/28/2019,13700 BLOCK 19TH ST N,33613
1142030,2019-237026          ,TRAFFIC,Property Damage,04/05/2019,FLETCHER AV E / 23RD ST N,33613
1142943,2019-246103          ,DRUGS,DRUGS/NARCOTICS,04/09/2019,1300 BLOCK SAND LAKE CR,33613
1143069,2019-249566          ,THEFT,THEFT OF BICYCLE,04/10/2019,13600 BLOCK UNIVERSITY PZ,33613
1144772,2019-267722          ,THEFT,PETIT THEFT - ALL OTHER,04/17/2019,2800 BLOCK SOMERSET PARK DR,33613
1145751,2019-276891          ,FRAUD,FRAUD-CREDIT CARD,04/21/2019,900 BLOCK SKIPPER RD,33613
1145814,2019-279904          ,TRAFFIC,Property Damage,04/22/2019,FLETCHER AV E / USF MAGNOLIA DR,33613
1146730,2019-287341          ,BURGLARY,THEFT FROM A VEHICLE,04/25/2019,1800 BLOCK 138TH AV E,33613
1147792,2019-300282          ,TRAFFIC,Property Damage,04/30/2019,BRUCE B DOWNS BL / 138TH AV E,33613
1147795,2019-301257          ,TRAFFIC,Property Damage,04/30/2019,BRUCE B DOWNS BL / GRAND PAVILION DR,33613
1148814,2019-310892          ,TRAFFIC,Property Damage,05/04/2019,FLETCHER AV E / BRUCE B DOWNS BL,33613
1149538,2019-318743          ,BATTERY,BATTERY-SIMPLE,05/07/2019,1200 BLOCK SAND LAKE CR,33613
1150460,2019-326343          ,THEFT,PURSE SNATCHING,05/10/2019,1000 BLOCK BEARSS AV W,33613
1153620,2019-358780          ,TRAFFIC,Property Damage,05/23/2019,BRUCE B DOWNS BL  /  COVE BEND DR,33613
1161818,2019-454697          ,BURGLARY,THEFT FROM A VEHICLE,06/28/2019,14800 BLOCK SWALLOWTAIL CT,33613
1162087,2019-456375          ,DRUGS,DRUG PARAPHERNALIA,06/29/2019,13700 BLOCK 19TH ST N,33613
1162820,2019-466195          ,THEFT,SHOPLIFTING,07/02/2019,15300 BLOCK NEBRASKA AV N,33613
1163321,2019-474882          ,BATTERY,BATTERY-SIMPLE,07/05/2019,13900 BLOCK FLAME WOOD CT,33613
1164772,2019-492409          ,FRAUD,FRAUD-OTHER,07/12/2019,14800 BLOCK SHADY KNOLL CT,33613
1164878,2019-491937          ,TRAFFIC,Property Damage,07/12/2019,BRUCE B DOWNS BL  /  SKIPPER RD,33613
1170434,2019-558085          ,DUI,DUI (DRIVING UNDER INFLUENCE),08/07/2019,SKIPPER RD  /  42ND ST N,33613
1170583,2019-560142          ,BURGLARY,BURGLARY RESIDENCE / FORCED,08/07/2019,100 BLOCK RD AV E,33613
1172515,2019-583877          ,TRAFFIC,Non Incapacitating Injury,08/16/2019,FLETCHER AV E  /  46TH ST N,33613
1173554,2019-595088          ,THEFT,SHOPLIFTING,08/20/2019,15300 BLOCK NEBRASKA AV N,33613
1174178,2019-602021          ,THEFT,SHOPLIFTING,08/23/2019,13600 BLOCK UNIVERSITY PZ,33613
1174327,2019-601529          ,TRAFFIC,Property Damage,08/23/2019,BRUCE B DOWNS BL  /  LAKE FOREST DR,33613
1178157,2019-646909          ,DRUGS,DRUG PARAPHERNALIA,09/09/2019,14200 BLOCK NEBRASKA AV N,33613
1181941,2019-690732          ,TRAFFIC,Property Damage,09/25/2019,18TH ST N  /  143RD AV E,33613
1184732,2019-721684          ,TRAFFIC,Property Damage,10/07/2019,BRUCE B DOWNS BL  /  COVE BEND DR,33613
1185728,2019-730948          ,BATTERY,BATTERY-SIMPLE,10/11/2019,14000 BLOCK SAN CASA PL,33613
1186046,2019-735172          ,THEFT,THEFT OF BICYCLE,10/13/2019,3100 BLOCK FLETCHER AV E,33613
1188788,2019-763825          ,TRAFFIC,Non Incapacitating Injury,10/24/2019,BRUCE B DOWNS BL  /  UNIVERSITY PZ,33613
1189475,2019-772661          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,10/28/2019,14500 BLOCK VALOR CR,33613
1190454,2019-782106          ,BATTERY,BATTERY-SIMPLE,10/31/2019,4000 BLOCK CAMBRIDGE WOODS DR,33613
1191430,2019-796329          ,TRAFFIC,Property Damage,11/05/2019,LA BRAD LN  /  TERRA MAR DR,33613
1191513,2019-796861          ,DRUGS,DRUGS/NARCOTICS,11/05/2019,800 BLOCK BEARSS AV E,33613
1191768,2019-798981          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,11/06/2019,4200 BLOCK FLETCHER AV E,33613
1191831,2019-802731          ,BATTERY,BATTERY-SIMPLE,11/07/2019,13700 BLOCK 42ND ST N,33613
1192701,2019-811665          ,DRUGS,DRUGS/NARCOTICS,11/11/2019,15300 BLOCK NEBRASKA AV N,33613
1193660,2019-821859          ,TRAFFIC,Property Damage,11/15/2019,BRUCE B DOWNS BL  /  MEDICAL PARK DR,33613
1195489,2019-842965          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,11/24/2019,1500 BLOCK 142ND AV E,33613
1197115,2019-863481          ,BATTERY,BATTERY-SIMPLE,12/02/2019,16500 BLOCK MILLAN DE AVILA,33613
1198240,2019-876038          ,DRUGS,DRUGS/NARCOTICS,12/07/2019,14500 BLOCK 46TH ST N,33613
1198303,2019-877362          ,BURGLARY,THEFT FROM A VEHICLE,12/08/2019,100 BLOCK VISTA DR,33613
1199445,2019-887236          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,12/12/2019,1200 BLOCK SKIPPER RD,33613
1200301,2019-898808          ,BURGLARY,THEFT FROM A VEHICLE,12/16/2019,14400 BLOCK HELLENIC DR,33613
1201709,2019-913854          ,TRAFFIC,Property Damage,12/22/2019,37TH ST N  /  PALM CROSSING DR,33613
1203172,2019-932261          ,TRAFFIC,Property Damage,12/30/2019,BEARSS AV E  /  LIVINGSTON AV,33559
1204148,2020-8706            ,THEFT,THEFT OF BICYCLE,01/04/2020,13500 BLOCK UNIVERSITY PZ,33613
1207935,2020-53903           ,TRAFFIC,Property Damage,01/21/2020,30TH ST N  /  BEARSS AV E,33613
1212177,2020-104403          ,ROBBERY,PERSON - ROBBERY,02/08/2020,138TH AV E  /  20TH ST N,33613
1214281,2020-128793          ,TRAFFIC,Non Incapacitating Injury,02/17/2020,BEARSS AV E  /  PRISM CR,33613
1216511,2020-1500251         ,THEFT,SHOPLIFTING,02/27/2020,15300 BLOCK NEBRASKA AV N,33613
1217298,2020-166060          ,TRAFFIC,Property Damage,03/02/2020,BRUCE B DOWNS BL  /  GATES DR,33613
1223899,2020-248138          ,BATTERY,BATTERY-AGGRAVATED,04/08/2020,1800 BLOCK 142ND AV E,33613
1225064,2020-263656          ,TRAFFIC,Non Incapacitating Injury,04/16/2020,BEARSS AV E  /  NEBRASKA AV N,33549
1226807,2020-286420          ,TRAFFIC,Non Incapacitating Injury,04/28/2020,NEBRASKA AV N  /  142ND AV E,33613
1230657,2020-331863          ,BATTERY,BATTERY-SIMPLE,05/19/2020,1800 BLOCK 143RD AV E,33613
1231679,2020-345644          ,BURGLARY,THEFT FROM A VEHICLE,05/25/2020,14900 BLOCK WEDGEWOOD PL,33613
1232592,2020-357137          ,BURGLARY,THEFT FROM A VEHICLE,05/30/2020,3700 BLOCK JEFFERSON COMMONS DR,33613
1233508,2020-368725          ,TRAFFIC,Property Damage,06/04/2020,BRUCE B DOWNS BL  /  SKIPPER RD,33613
1233531,2020-369330          ,TRAFFIC,Property Damage,06/04/2020,17TH ST N  /  BEARSS AV E,33549
1233577,2020-369030          ,THEFT,THEFT MOTOR VEHICLE PARTS,06/04/2020,14900 BLOCK NEBRASKA AV N,33613
1236359,2020-404663          ,FRAUD,FRAUD-SWINDLE,06/20/2020,15300 BLOCK NEBRASKA AV N,33613
1237361,2020-415153          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/25/2020,100 BLOCK PECOS WY,33613
1238337,2020-1501573         ,THEFT,SHOPLIFTING,07/01/2020,13600 BLOCK UNIVERSITY PZ,33613
1239356,2020-438500          ,BATTERY,BATTERY-SIMPLE,07/06/2020,1200 BLOCK SKIPPER RD,33613
1241377,2020-463442          ,TRAFFIC,Non Incapacitating Injury,07/17/2020,BRUCE B DOWNS BL  /  NORWOOD OAKS DR,33613
1241463,2020-466060          ,THEFT,THEFT VEHICLE & OTHER MOBILE,07/18/2020,14200 BLOCK CYBER PL,33613
1244766,2020-506905          ,THEFT,THEFT MOTOR VEHICLE PARTS,08/06/2020,4200 BLOCK FLETCHER AV E,33613
1245104,2020-509448          ,BATTERY,BATTERY-SIMPLE,08/08/2020,13600 BLOCK FLORIDA AV N,33613
1245164,2020-509636          ,BURGLARY,THEFT FROM A VEHICLE,08/08/2020,14200 BLOCK CYBER PL,33613
1245167,2020-1501950         ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,08/08/2020,14800 BLOCK WINDING CREEK CT,33613
1247059,2020-533913          ,DRUGS,DRUGS/NARCOTICS,08/19/2020,14900 BLOCK FLORIDA AV N,33613
1249933,2020-567192          ,THEFT,SHOPLIFTING,09/03/2020,15300 BLOCK NEBRASKA AV N,33613
1250122,2020-570542          ,DUI,DUI (DRIVING UNDER INFLUENCE),09/04/2020,22ND ST N  /  142ND AV E,33613
1251533,2020-584013          ,THEFT,PETIT THEFT - ALL OTHER,09/11/2020,15TH ST N  /  137TH AV E,33613
1251613,2020-587782          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,09/12/2020,14400 BLOCK HENSEL LN,33613
1252592,2020-599024          ,THEFT,SHOPLIFTING,09/17/2020,15300 BLOCK NEBRASKA AV N,33613
1253382,2020-608031          ,TRAFFIC,Non Incapacitating Injury,09/21/2020,18TH ST N  /  BEARSS AV E,33613
1254613,2020-620761          ,TRAFFIC,Non Incapacitating Injury,09/27/2020,BEARSS AV W  /  HAVEN BN,33613
1256213,2020-639702          ,TRAFFIC,Non Incapacitating Injury,10/05/2020,BRUCE B DOWNS BL  /  COVE BEND DR,33613
1256276,2020-639950          ,THEFT,THEFT OF BICYCLE,10/05/2020,4000 BLOCK WOODSPRING LN,33613
1257484,2020-664164          ,BATTERY,BATTERY-SIMPLE,10/11/2020,400 BLOCK BEARSS AV E,33613
1257547,2020-654581          ,BURGLARY,THEFT FROM A VEHICLE,10/11/2020,14500 BLOCK PRISM CR,33613
1257590,2020-654548          ,TRAFFIC,Non Incapacitating Injury,10/11/2020,SKIPPER RD  /  FOUR SEASONS BL,33613
1259359,2020-676616          ,TRAFFIC,Property Damage,10/20/2020,BRUCE B DOWNS BL  /  GRAND PAVILION DR,33613
1261248,2020-694774          ,DUI,DUI (DRIVING UNDER INFLUENCE),10/28/2020,13800 BLOCK SOMBER WOOD DR,33613
1262087,2020-705463          ,BURGLARY,THEFT FROM A VEHICLE,11/01/2020,1500 BLOCK 142ND AV E,33613
1263398,2020-721278          ,THEFT,THEFT OF BICYCLE,11/08/2020,14600 BLOCK 42ND ST N,33613
1263976,2020-726418          ,ASSAULT,AGGRAVATED ASSAULT,11/10/2020,4100 BLOCK ILIAD CT,33613
1266332,2020-755546          ,TRAFFIC,Property Damage,11/22/2020,FLETCHER AV E  /  USF MAGNOLIA DR,33613
1267228,2020-766478          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,11/27/2020,13700 BLOCK NEBRASKA AV N,33613
1270488,2020-805627          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,12/14/2020,300 BLOCK WINDWOOD OAKS DR,33613
1272884,2020-831415          ,DRUGS,DRUGS/NARCOTICS,12/25/2020,1200 BLOCK HILLANDALE RESERVE DR,33613
1273760,2020-842121          ,TRAFFIC,Property Damage,12/30/2020,18TH ST N  /  BEARSS AV E,33613
1274782,2021-7233            ,FRAUD,FRAUD-OTHER,01/04/2021,1500 BLOCK CHERRYWOOD AV,33613
1276233,2021-24483           ,TRAFFIC,Property Damage,01/12/2021,BRUCE B DOWNS BL  /  138TH AV E,33613
1276800,2021-30138           ,FRAUD,FRAUD-IMPERSONATION,01/14/2021,100 BLOCK NEVING DR,33613
1277587,2021-39867           ,FRAUD,FRAUD-SWINDLE,01/19/2021,100 BLOCK SIOBHAN AV,33613
1277653,2021-40862           ,TRAFFIC,Property Damage,01/19/2021,BEARSS AV E  /  22ND ST N,33613
1279399,2021-60157           ,BURGLARY,THEFT FROM A VEHICLE,01/28/2021,1000 BLOCK SYLVIA LN,33613
1279459,2021-60145           ,BATTERY,BATTERY-SIMPLE,01/28/2021,13700 BLOCK SPANISH WELLS PL,33613
1279465,2021-1500326         ,FRAUD,FRAUD-IMPERSONATION,01/28/2021,4000 BLOCK ANGEL OAK CT,33613
1279671,2021-63471           ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,01/29/2021,14600 BLOCK 42ND ST N,33613
1280040,2021-67063           ,BURGLARY,THEFT FROM A VEHICLE,01/31/2021,1200 BLOCK 142ND AV E,33613
1280318,2021-72623           ,FRAUD,FRAUD-CREDIT CARD,02/02/2021,13600 BLOCK 20TH ST N,33613
1044048,2018-87405           ,THEFT,THEFT MOTOR VEHICLE PARTS,02/05/2018,14000 BLOCK NEPHI PL,33613
1045631,2018-105344          ,TRAFFIC,Property Damage,02/12/2018,FLETCHER AV E / 46TH ST N,33613
1047675,2018-126439          ,TRAFFIC,Property Damage,02/20/2018,BRUCE B DOWNS BL / COVE BEND DR,33613
1051250,2018-161862          ,TRAFFIC,Property Damage,03/06/2018,143RD AV E / 15TH ST N,33613
1051316,2018-162120          ,BATTERY,BATTERY-SIMPLE,03/06/2018,2200 BLOCK CEDAR TRACE CR,33613
1052146,2018-169305          ,BATTERY,BATTERY-SIMPLE,03/09/2018,13800 BLOCK 19TH ST N,33613
1053271,2018-180572          ,TRAFFIC,Property Damage,03/14/2018,FLETCHER AV E / BRUCE B DOWNS BL,33613
1056205,2018-208461          ,ROBBERY,PERSON - ROBBERY,03/26/2018,FLETCHER AV E / 42ND ST N,33613
1057390,2018-221490          ,BATTERY,BATTERY-SIMPLE,03/31/2018,1300 BLOCK 137TH AV E,33613
1059534,2018-244458          ,THEFT,PETIT THEFT - ALL OTHER,04/09/2018,14200 BLOCK CYBER PL,33613
1060324,2018-250983          ,THEFT,SHOPLIFTING,04/11/2018,15300 BLOCK NEBRASKA AV N,33613
1060579,2018-252586          ,THEFT,GRAND THEFT - ALL OTHER,04/12/2018,4500 BLOCK BLUE TEE CT,33613
1062119,2018-272021          ,TRAFFIC,Property Damage,04/19/2018,140TH AV E / 20TH ST N,33613
1062846,2018-277492          ,TRAFFIC,Property Damage,04/22/2018,138TH AV E / 37TH ST N,33613
1064652,2018-298597          ,BURGLARY,BURGLARY RESIDENCE / FORCED,04/30/2018,1800 BLOCK FRENCH CREEK RD,33613
1068027,2018-334614          ,TRAFFIC,Property Damage,05/14/2018,BRUCE B DOWNS BL / FLETCHER AV E,33613
1068980,2018-341457          ,TRAFFIC,Property Damage,05/17/2018,138TH AV E / 19TH ST N,33613
1070941,2018-360306          ,TRAFFIC,Property Damage,05/25/2018,GRAND PAVILION DR / BRUCE B DOWNS BL,33613
1071290,2018-365654          ,FRAUD,FRAUD-OTHER,05/27/2018,13800 BLOCK 20TH ST N,33613
1071416,2018-368056          ,THEFT,SHOPLIFTING,05/28/2018,13600 BLOCK UNIVERSITY PZ,33613
1073022,2018-386077          ,TRAFFIC,Property Damage,06/04/2018,BRUCE B DOWNS BL / GRAND PAVILION DR,33613
1073377,2018-391332          ,THEFT,SHOPLIFTING,06/06/2018,15300 BLOCK NEBRASKA AV N,33613
1074001,2018-397325          ,TRAFFIC,Non Incapacitating Injury,06/08/2018,BRUCE B DOWNS BL / COVE BEND DR,33613
1074164,2018-399711          ,BATTERY,BATTERY-SIMPLE,06/09/2018,14500 BLOCK 22ND ST N,33613
1078907,2018-451257          ,TRAFFIC,Non Incapacitating Injury,06/30/2018,FLETCHER AV E / SUMMIT AV,33612
1080078,2018-465850          ,THEFT,PETIT THEFT - ALL OTHER,07/06/2018,800 BLOCK CONGRESS CT,33613
1084712,2018-521897          ,BATTERY,BATTERY-AGGRAVATED,07/28/2018,1500 BLOCK 142ND AV E,33613
1087523,2018-551986          ,TRAFFIC,Property Damage,08/10/2018,FLETCHER AV E / USF PALM DR,33613
1089733,2018-577154          ,TRAFFIC,Property Damage,08/20/2018,BRUCE B DOWNS BL / COVE BEND DR,33613
1095681,2018-640990          ,TRAFFIC,Property Damage,09/14/2018,138TH AV E / BRUCE B DOWNS BL,33613
1096162,2018-648554          ,THEFT,GRAND THEFT - ALL OTHER,09/17/2018,3400 BLOCK JEFFERSON COMMONS DR,33613
1096288,2018-648501          ,THEFT,GRAND THEFT - ALL OTHER,09/17/2018,3400 BLOCK JEFFERSON COMMONS DR,33613
1100424,2018-692669          ,TRAFFIC,Property Damage,10/04/2018,SKIPPER RD / BRUCE B DOWNS BL,33613
1101277,2018-701488          ,BURGLARY,THEFT FROM A VEHICLE,10/08/2018,1300 BLOCK SAND LAKE CR,33613
1104466,2018-737468          ,BURGLARY,THEFT FROM A VEHICLE,10/22/2018,3400 BLOCK JEFFERSON COMMONS DR,33613
1104566,2018-736198          ,TRAFFIC,Non Incapacitating Injury,10/22/2018,2200 BLOCK BEARSS AV E,33613
1110191,2018-794790          ,DRUGS,DRUGS/NARCOTICS,11/15/2018,1500 BLOCK 140TH AV E,33613
1110480,2018-797137          ,BURGLARY,BURGLARY OTHER STRUCTURE,11/16/2018,14500 BLOCK 22ND ST N,33613
1114742,2018-844378          ,TRAFFIC,Property Damage,12/06/2018,BRUCE B DOWNS BL / BEARSS AV E,33613
1115498,2018-850413          ,BURGLARY,BURGLARY BUSINESS/ FORCED,12/09/2018,14900 BLOCK BRUCE B DOWNS BL,33613
1119826,2018-895499          ,THEFT,SHOPLIFTING,12/28/2018,15300 BLOCK NEBRASKA AV N,33613
1120968,2019-6180            ,THEFT,THEFT MOTOR VEHICLE PARTS,01/03/2019,14600 BLOCK NEBRASKA AV N,33613
1122946,2019-29736           ,TRAFFIC,Property Damage,01/13/2019,FLETCHER AV E / 46TH ST N,33613
1123072,2019-29806           ,THEFT,THEFT OF BICYCLE,01/13/2019,3400 BLOCK PALM CROSSING DR,33613
1124606,2019-46332           ,DUI,DUI (DRIVING UNDER INFLUENCE),01/20/2019,200 BLOCK BEARSS AV E,33613
1126902,2019-71236           ,BATTERY,BATTERY-SIMPLE,01/30/2019,3800 BLOCK WOODSPRING LN,33613
1127125,2019-74127           ,TRAFFIC,Property Damage,01/31/2019,FLETCHER AV E / BRUCE B DOWNS BL,33613
1128233,2019-85884           ,THEFT,THEFT MOTOR VEHICLE PARTS,02/05/2019,1000 BLOCK BEARSS AV W,33613
1129212,2019-96179           ,BURGLARY,BURGLARY OTHER STRUCTURE,02/09/2019,13600 BLOCK 19TH ST N,33613
1132561,2019-132456          ,BATTERY,BATTERY-SIMPLE,02/23/2019,13800 BLOCK KAPOK CT,33613
1134304,2019-150299          ,TRAFFIC,Non Incapacitating Injury,03/02/2019,37TH ST N / CAMBRIDGE WOODS DR,33613
1134456,2019-152979          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/03/2019,13600 BLOCK UNIVERSITY PZ,33613
1136285,2019-172512          ,DRUGS,DRUGS/NARCOTICS,03/11/2019,13800 BLOCK SHADY SHORES DR,33613
1138220,2019-193117          ,MURDER,JUSTIFIABLE HOMICIDE,03/19/2019,1900 BLOCK GREGORY DR,33613
1139007,2019-203043          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/23/2019,14300 BLOCK DAKE LN,33613
1139196,2019-205866          ,DUI,DUI (DRIVING UNDER INFLUENCE),03/24/2019,14900 BLOCK FLORIDA AV N,33613
1139345,2019-207716          ,DRUGS,DRUG TRAFFICKING/DELIVERY,03/25/2019,142ND AV E / 15TH ST N,33613
1140839,2019-223674          ,THEFT,THEFT VEHICLE & OTHER MOBILE,03/31/2019,13800 BLOCK FLORIDA AV N,33613
1141380,2019-228116          ,THEFT,SHOPLIFTING,04/02/2019,13600 BLOCK UNIVERSITY PZ,33613
1142359,2019-241514          ,DRUGS,DRUGS/NARCOTICS,04/07/2019,15300 BLOCK NEBRASKA AV N,33613
1144028,2019-258284          ,BURGLARY,THEFT FROM A VEHICLE,04/14/2019,500 BLOCK PROCLAMATION DR,33613
1144795,2019-267075          ,THEFT,SHOPLIFTING,04/17/2019,13600 BLOCK UNIVERSITY PZ,33613
1150517,2019-326717          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/10/2019,4000 BLOCK TUMBLE WOOD TL,33613
1150663,2019-328685          ,THEFT,THEFT MOTOR VEHICLE PARTS,05/11/2019,14500 BLOCK PRISM CR,33613
1151270,2019-335027          ,THEFT,SHOPLIFTING,05/14/2019,15300 BLOCK NEBRASKA AV N,33613
1153165,2019-354127          ,DRUGS,DRUGS/NARCOTICS,05/21/2019,1200 BLOCK SKIPPER RD,33613
1153580,2019-360137          ,THEFT,THEFT MOTOR VEHICLE PARTS,05/23/2019,4300 BLOCK SHIRE CT,33613
1156388,2019-391521          ,TRAFFIC,Property Damage,06/04/2019,BRUCE B DOWNS BL  /  UNIVERSITY PZ,33613
1157450,2019-404450          ,THEFT,PURSE SNATCHING,06/09/2019,13500 BLOCK UNIVERSITY PZ,33613
1158071,2019-409329          ,THEFT,SHOPLIFTING,06/11/2019,13600 BLOCK UNIVERSITY PZ,33613
1159070,2019-421702          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/16/2019,1200 BLOCK 139TH AV E,33613
1159325,2019-424010          ,THEFT,GRAND THEFT - ALL OTHER,06/17/2019,1300 BLOCK COOPERS TOWN CT,33613
1160879,2019-444145          ,BATTERY,BATTERY-SIMPLE,06/24/2019,14200 BLOCK CYBER PL,33613
1161151,2019-447246          ,BATTERY,BATTERY-SIMPLE,06/25/2019,BEARSS AV E  /  FLORIDA AV N,33613
1161632,2019-451082          ,BURGLARY,THEFT FROM A VEHICLE,06/27/2019,400 BLOCK BEARSS AV E,33613
1164918,2019-492041          ,FRAUD,FRAUD-CREDIT CARD,07/12/2019,200 BLOCK POOLSIDE DR,33613
1166026,2019-505451          ,BATTERY,BATTERY-AGGRAVATED,07/17/2019,3900 BLOCK ROCKY CR,33613
1168396,2019-536477          ,BATTERY,BATTERY-SIMPLE,07/29/2019,1700 BLOCK SKIPPER RD,33613
1174556,2019-605241          ,BATTERY,BATTERY-SIMPLE,08/24/2019,13900 BLOCK SANDY HILL LP,33613
1177055,2019-634545          ,TRAFFIC,Property Damage,09/04/2019,BRUCE B DOWNS BL  /  COVE BEND DR,33613
1178194,2019-647473          ,BURGLARY,BURGLARY RESIDENCE / FORCED,09/09/2019,2800 BLOCK SOMERSET PARK DR,33613
1178217,2019-650845          ,THEFT,THEFT OF BICYCLE,09/10/2019,13500 BLOCK AVALON HEIGHTS BL,33613
1180905,2019-679886          ,DRUGS,DRUGS/NARCOTICS,09/21/2019,143RD AV E  /  18TH ST N,33613
1181128,2019-681069          ,DUI,DUI (DRIVING UNDER INFLUENCE),09/22/2019,BEARSS AV W  /  NORTHWOOD VLG LN,33613
1181277,2019-685347          ,BATTERY,BATTERY-SIMPLE,09/23/2019,3700 BLOCK GAZEBO POND LN,33613
1181420,2019-685056          ,TRAFFIC,Property Damage,09/23/2019,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1182110,2019-691931          ,TRAFFIC,Property Damage,09/26/2019,BRUCE B DOWNS BL  /  AZALEA CR,33613
1184417,2019-719199          ,ASSAULT,AGGRAVATED ASSAULT,10/06/2019,1300 BLOCK 137TH AV E,33613
1184480,2019-717392          ,TRAFFIC,Property Damage,10/06/2019,15TH ST N  /  139TH AV E,33613
1184543,2019-718464          ,THEFT,THEFT OF BICYCLE,10/06/2019,14600 BLOCK GRENADINE DR,33613
1186876,2019-743038          ,THEFT,THEFT OF BICYCLE,10/16/2019,4300 BLOCK AVALON SUITES TR,33613
1187606,2019-750699          ,TRAFFIC,Property Damage,10/19/2019,FLETCHER AV E  /  46TH ST N,33613
1194244,2019-828534          ,TRAFFIC,Property Damage,11/18/2019,4200 BLOCK MONTICELLO GARDENS PL,33613
1199425,2019-888767          ,FRAUD,FRAUD-SWINDLE,12/12/2019,15300 BLOCK NEBRASKA AV N,33613
1200776,2019-903361          ,TRAFFIC,Non Incapacitating Injury,12/18/2019,BEARSS AV W  /  NORTHWOOD VLG LN,33613
1202233,2019-919362          ,DUI,DUI (DRIVING UNDER INFLUENCE),12/25/2019,FLETCHER AV E  /  31ST ST N,33613
1204732,2020-16778           ,BATTERY,BATTERY-SIMPLE,01/07/2020,1200 BLOCK AUTUMN DR,33613
1206979,2020-44327           ,THEFT,THEFT OF BICYCLE,01/17/2020,4000 BLOCK ROCKY CR,33613
1207683,2020-50062           ,TRAFFIC,Property Damage,01/20/2020,FLETCHER AV E  /  USF MAGNOLIA DR,33613
1208307,2020-59756           ,BATTERY,BATTERY-SIMPLE,01/23/2020,4000 BLOCK WOODSPRING LN,33613
1210829,2020-89281           ,THEFT,SHOPLIFTING,02/03/2020,15300 BLOCK NEBRASKA AV N,33613
1211596,2020-97416           ,THEFT,THEFT MOTOR VEHICLE PARTS,02/06/2020,14400 BLOCK 19TH ST N,33613
1212638,2020-108770          ,TRAFFIC,Property Damage,02/10/2020,BEARSS AV E  /  18TH ST N,33613
1212661,2020-107676          ,DRUGS,DRUG PARAPHERNALIA,02/10/2020,800 BLOCK BEARSS AV W,33613
1212850,2020-112177          ,TRAFFIC,Property Damage,02/11/2020,BRUCE B DOWNS BL  /  138TH AV E,33613
1213391,2020-117891          ,TRAFFIC,Non Incapacitating Injury,02/13/2020,BRUCE B DOWNS BL  /  GRAND PAVILION DR,33613
1214722,2020-134014          ,BATTERY,BATTERY-SIMPLE,02/19/2020,14200 BLOCK 12TH ST N,33613
1216339,2020-153760          ,TRAFFIC,Non Incapacitating Injury,02/26/2020,22ND ST N  /  136TH AV E,33613
1216966,2020-160320          ,TRAFFIC,Non Incapacitating Injury,02/29/2020,22ND ST N  /  HENSEL LN,33613
1217255,2020-165531          ,DRUGS,DRUGS/NARCOTICS,03/02/2020,13600 BLOCK UNIVERSITY PZ,33613
1218360,2020-177050          ,TRAFFIC,Non Incapacitating Injury,03/06/2020,HARDY DR  /  PHILMORE RD,33613
1218443,2020-175908          ,BURGLARY,THEFT FROM A VEHICLE,03/06/2020,14300 BLOCK DAKE LN,33613
1221105,2020-210002          ,TRAFFIC,Property Damage,03/20/2020,FLETCHER AV E  /  USF LAUREL DR,33613
1222147,2020-223637          ,THEFT,SHOPLIFTING,03/27/2020,15300 BLOCK NEBRASKA AV N,33613
1222754,2020-232222          ,TRAFFIC,Property Damage,03/31/2020,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1223604,2020-242784          ,TRAFFIC,Non Incapacitating Injury,04/06/2020,BEARSS AV E  /  18TH ST N,33613
1229326,2020-317192          ,BATTERY,BATTERY-SIMPLE,05/13/2020,14500 BLOCK PRISM CR,33613
