OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
1189286,2019-769524          ,THEFT,SHOPLIFTING,10/26/2019,15300 BLOCK NEBRASKA AV N,33613
1190600,2019-786842          ,TRAFFIC,Property Damage,11/01/2019,42ND ST N  /  FLETCHER AV E,33613
1192601,2019-809400          ,BATTERY,BATTERY-SIMPLE,11/10/2019,1200 BLOCK SKIPPER RD,33613
1195326,2019-842239          ,THEFT,SHOPLIFTING,11/23/2019,13500 BLOCK UNIVERSITY PZ,33613
1195452,2019-841435          ,BURGLARY,THEFT FROM A VEHICLE,11/23/2019,15300 BLOCK NEBRASKA AV N,33613
1198114,2019-875366          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,12/07/2019,14800 BLOCK SWALLOWTAIL CT,33613
1199153,2019-884906          ,DRUGS,DRUGS/NARCOTICS,12/11/2019,15300 BLOCK NEBRASKA AV N,33613
1200046,2019-895351          ,THEFT,THEFT MOTOR VEHICLE PARTS,12/15/2019,3100 BLOCK FLETCHER AV E,33613
1201944,2019-916648          ,BATTERY,BATTERY-SIMPLE,12/23/2019,1300 BLOCK SAND LAKE CR,33613
1203089,2019-932162          ,THEFT,GRAND THEFT - ALL OTHER,12/30/2019,3600 BLOCK FLETCHER AV E,33613
1204623,2020-13676           ,BATTERY,BATTERY-SIMPLE,01/06/2020,1500 BLOCK 138TH AV E,33613
1207792,2020-1500026         ,FRAUD,FRAUD-IMPERSONATION,01/21/2020,3400 BLOCK PALM CROSSING DR,33613
1209492,2020-73270           ,THEFT,PETIT THEFT - ALL OTHER,01/28/2020,3900 BLOCK ROCKY CR,33613
1209664,2020-73972           ,THEFT,SHOPLIFTING,01/28/2020,13500 BLOCK FLORIDA AV N,33613
1211407,2020-94397           ,FRAUD,FRAUD-OTHER,02/05/2020,15300 BLOCK NEBRASKA AV N,33613
1212240,2020-102687          ,BURGLARY,CURTILAGE WITH THEFT,02/08/2020,800 BLOCK WALKER DR,33613
1213176,2020-115248          ,TRAFFIC,Property Damage,02/12/2020,BEARSS AV E  /  30TH ST N,33613
1213557,2020-119643          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,02/14/2020,13600 BLOCK 22ND ST N,33613
1214258,2020-128761          ,TRAFFIC,Property Damage,02/17/2020,BEARSS AV E  /  22ND ST N,33613
1215429,2020-141994          ,TRAFFIC,Incapacitating,02/22/2020,42ND ST N  /  BRUCE B DOWNS BL,33613
1218323,2020-1500301         ,THEFT,SHOPLIFTING,03/06/2020,15300 BLOCK NEBRASKA AV N,33613
1225854,2020-274874          ,BATTERY,BATTERY-SIMPLE,04/22/2020,13700 BLOCK SUSAN KAY DR,33613
1226644,2020-1500810         ,FRAUD,FRAUD-SWINDLE,04/27/2020,4000 BLOCK ASHFORD GREEN PL,33613
1226747,2020-287227          ,BATTERY,BATTERY-SIMPLE,04/28/2020,14400 BLOCK LENORE CT,33613
1227022,2020-288085          ,DRUGS,DRUGS/NARCOTICS,04/29/2020,100 BLOCK 145TH AV E,33613
1227726,2020-298451          ,BATTERY,BATTERY-SIMPLE,05/04/2020,13600 BLOCK 20TH ST N,33613
1232343,2020-351687          ,DRUGS,DRUG PARAPHERNALIA,05/28/2020,BRUCE B DOWNS BL  /  138TH AV E,33613
1232363,2020-353447          ,BATTERY,BATTERY-SIMPLE,05/28/2020,14400 BLOCK HELLENIC DR,33613
1233405,2020-367159          ,TRAFFIC,Non Incapacitating Injury,06/03/2020,I275 S  /  BEARSS AV E,33613
1233554,2020-367721          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/04/2020,3200 BLOCK COVE BEND DR,33613
1239983,2020-447734          ,FRAUD,FRAUD-IMPERSONATION,07/10/2020,14500 BLOCK FLORIDA AV N,33613
1241148,2020-461403          ,TRAFFIC,Property Damage,07/16/2020,BEARSS AV W  /  CRISIS CENTER PZ,33613
1241938,2020-471499          ,BATTERY,BATTERY-SIMPLE,07/21/2020,3100 BLOCK FLETCHER AV E,33613
1241961,2020-470956          ,THEFT,THEFT MOTOR VEHICLE PARTS,07/21/2020,13800 BLOCK AZALEA CR,33613
1242894,2020-483816          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,07/27/2020,13700 BLOCK 19TH ST N,33613
1242957,2020-483779          ,FRAUD,FRAUD-OTHER,07/27/2020,4000 BLOCK FLETCHER AV E,33613
1243106,2020-486135          ,BURGLARY,THEFT FROM A VEHICLE,07/28/2020,3500 BLOCK JEFFERSON COMMONS DR,33613
1244726,2020-505551          ,THEFT,SHOPLIFTING,08/06/2020,14500 BLOCK NEBRASKA AV N,33613
1244809,2020-506088          ,TRAFFIC,Property Damage,08/06/2020,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1245768,2020-520490          ,BATTERY,BATTERY-SIMPLE,08/12/2020,2200 BLOCK CEDAR TRACE CR,33613
1247534,2011-646748          ,TRAFFIC,Property Damage,08/21/2020,400 BLOCK BEARSS AV E,33613
1247978,2020-545398          ,BATTERY,BATTERY-SIMPLE,08/24/2020,13500 BLOCK UNIVERSITY PZ,33613
1249598,2020-565483          ,THEFT,THEFT VEHICLE & OTHER MOBILE,09/02/2020,1800 BLOCK COLUMBIA PARK AV,33613
1250531,2020-575885          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,09/07/2020,14500 BLOCK EMBASSY LN,33613
1251510,2020-585564          ,THEFT,THEFT OF BICYCLE,09/11/2020,3700 BLOCK JEFFERSON COMMONS DR,33613
1251553,2020-588089          ,TRAFFIC,Property Damage,09/12/2020,BEARSS AV E / SOMERSET PARK DR,33613
1253236,2020-605489          ,FRAUD,FRAUD-SWINDLE,09/20/2020,15300 BLOCK NEBRASKA AV N,33613
1254596,2020-621204          ,BATTERY,BATTERY-SIMPLE,09/27/2020,1300 BLOCK 137TH AV E,33613
1255572,2020-632581          ,BATTERY,BATTERY-SIMPLE,10/02/2020,800 BLOCK WALKER DR,33613
1258151,2020-661676          ,BATTERY,BATTERY-SIMPLE,10/14/2020,142ND AV E  /  15TH ST N,33613
1258234,2020-661627          ,FRAUD,FRAUD-OTHER,10/14/2020,15500 BLOCK LAKESHORE VILLA LP,33613
1258383,2020-664232          ,THEFT,SHOPLIFTING,10/15/2020,15300 BLOCK NEBRASKA AV N,33613
1259147,2020-673947          ,BATTERY,BATTERY-SIMPLE,10/19/2020,1400 BLOCK 140TH AV E,33613
1260086,2020-683404          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,10/23/2020,14100 BLOCK MONTEREY PINES DR,33613
1266784,2020-734448          ,TRAFFIC,Fatal Injury,11/25/2020,COVE BEND DR / BRUCE B DOWNS BL,33613
1267766,2020-772480          ,TRAFFIC,Incapacitating,11/30/2020,BEARSS AV E  /  19TH ST N,33613
1267786,2020-772364          ,BATTERY,BATTERY-SIMPLE,11/30/2020,13700 BLOCK 19TH ST N,33613
1274361,2021-4012            ,BATTERY,BATTERY-SIMPLE,01/02/2021,4000 BLOCK TUMBLE WOOD TL,33613
1275254,2021-13784           ,BURGLARY,BURGLARY BUSINESS/ FORCED,01/07/2021,13600 BLOCK NEBRASKA AV N,33613
1276488,2021-28652           ,DRUGS,DRUGS/NARCOTICS,01/13/2021,13700 BLOCK 19TH ST N,33613
1278231,2021-47478           ,BURGLARY,BURGLARY RESIDENCE / FORCED,01/22/2021,2000 BLOCK 140TH AV E,33613
1279210,2021-59440           ,BATTERY,BATTERY-AGGRAVATED,01/27/2021,2000 BLOCK 142ND AV E,33613
1279230,2021-1500264         ,FRAUD,FRAUD-IMPERSONATION,01/27/2021,14500 BLOCK PRISM CR,33613
1279273,2021-57847           ,BURGLARY,THEFT FROM A VEHICLE,01/27/2021,2800 BLOCK SOMERSET PARK DR,33613
1280020,2021-067323          ,TRAFFIC,Property Damage,01/31/2021,43RD ST N  /  BRUCE B DOWNS BL,33613
864953,2016-101003          ,FRAUD,FRAUD-IMPERSONATION,02/12/2016,14900 BLOCK NEBRASKA AV N,33613
865268,2016-104133          ,DRUGS,DRUGS/NARCOTICS,02/13/2016,1500 BLOCK COLLEGE CT,33613
865291,2016-102261          ,THEFT,THEFT OF BICYCLE,02/13/2016,19TH ST N / 136TH AV E,33613
867097,2016-121709          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,02/21/2016,3100 BLOCK FLETCHER AV E,33613
867867,2016-128312          ,ROBBERY,PERSON - ROBBERY,02/24/2016,1900 BLOCK FLETCHER AV E,33612
868205,2016-132206          ,THEFT,THEFT OF BICYCLE,02/25/2016,2200 BLOCK BEARSS AV E,33613
869676,2016-146811          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/02/2016,900 BLOCK OAK STONE DR,33613
872888,2016-177794          ,DRUGS,DRUG PARAPHERNALIA,03/15/2016,FLETCHER AV E / USF MAGNOLIA DR,33613
873506,2016-187453          ,TRAFFIC,Property Damage,03/18/2016,BEARSS AV E / 30TH ST N,33559
874780,2016-200038          ,THEFT,THEFT OF BICYCLE,03/23/2016,13800 BLOCK ORCHARD CT,33613
875630,2016-207179          ,FRAUD,FRAUD-SWINDLE,03/26/2016,14900 BLOCK FLORIDA AV N,33613
875968,2016-209901          ,TRAFFIC,Non Incapacitating Injury,03/28/2016,FLETCHER AV E / CECELIA AV,33612
878401,2016-235140          ,DUI,DUI (DRIVING UNDER INFLUENCE),04/06/2016,FLETCHER AV E / USF BANYAN CR,33613
878441,2016-234355          ,TRAFFIC,Non Incapacitating Injury,04/06/2016,FLETCHER AV E / 46TH ST N,33613
879589,2016-244702          ,DUI,DUI (DRIVING UNDER INFLUENCE),04/11/2016,140TH AV E / 22ND ST N,33613
880167,2016-251814          ,DRUGS,DRUG TRAFFICKING/DELIVERY,04/13/2016,139TH AV E / 15TH ST N,33613
880376,2016-252352          ,THEFT,PETIT THEFT - ALL OTHER,04/13/2016,14400 BLOCK REUTER STRASSE CR,33613
886891,2016-315824          ,BATTERY,BATTERY-SIMPLE,05/09/2016,1800 BLOCK FRENCH CREEK RD,33613
887933,2016-312860          ,TRAFFIC,Non Incapacitating Injury,05/12/2016,FLETCHER AV E / BRUCE B DOWNS BL,33613
888783,2016-334880          ,THEFT,SHOPLIFTING,05/16/2016,15300 BLOCK NEBRASKA AV N,33613
889633,2016-342421          ,FRAUD,FRAUD-CREDIT CARD,05/19/2016,14900 BLOCK BRUCE B DOWNS BL,33613
891763,2016-363633          ,TRAFFIC,Property Damage,05/27/2016,FLETCHER AV E / BRUCE B DOWNS BL,33613
893924,2016-386898          ,TRAFFIC,Property Damage,06/05/2016,BRUCE B DOWNS BL / GRAND PAVILION DR,33613
894903,2016-395860          ,TRAFFIC,Property Damage,06/09/2016,BEARSS AV E / BRUCE B DOWNS BL,33613
895570,2016-404825          ,TRAFFIC,Property Damage,06/12/2016,22ND ST N / BEARSS AV E,33613
897502,2016-427027          ,THEFT,PETIT THEFT - ALL OTHER,06/20/2016,13700 BLOCK 42ND ST N,33613
899394,2016-444827          ,TRAFFIC,Property Damage,06/27/2016,BRUCE B DOWNS BL / BEARSS AV E,33613
900436,2016-456273          ,THEFT,SHOPLIFTING,07/01/2016,13600 BLOCK UNIVERSITY PZ,33613
901478,2016-468817          ,DRUGS,DRUGS/NARCOTICS,07/06/2016,400 BLOCK BEARSS AV E,33613
902334,2016-476686          ,TRAFFIC,Property Damage,07/09/2016,BRUCE B DOWNS BL / 138TH AV E,33613
902457,2016-479621          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,07/10/2016,100 BLOCK SIOBHAN AV,33613
902646,2016-481315          ,DRUGS,DRUG TRAFFICKING/DELIVERY,07/11/2016,140TH AV E / 15TH ST N,33613
903270,2016-487165          ,TRAFFIC,Non Incapacitating Injury,07/13/2016,BEARSS AV E / PINECREST RD,33613
904120,2016-497208          ,BURGLARY,BURGLARY WITH ASSAULT/BATTERY,07/17/2016,14300 BLOCK 18TH ST N,33613
904286,2016-499434          ,THEFT,THEFT OF BICYCLE,07/18/2016,2000 BLOCK 143RD AV E,33613
905949,2016-515889          ,BATTERY,BATTERY-SIMPLE,07/25/2016,2100 BLOCK 142ND AV E,33613
907077,2016-527664          ,ROBBERY,PERSON - ROBBERY,07/29/2016,2200 BLOCK BEARSS AV E,33613
907349,2016-531289          ,THEFT,THEFT FROM A BUILDING,07/31/2016,15300 BLOCK NEBRASKA AV N,33613
907990,2016-535807          ,TRAFFIC,Non Incapacitating Injury,08/02/2016,BRUCE B DOWNS BL / 138TH AV E,33613
908242,2016-251285          ,TRAFFIC,Incapacitating,08/03/2016,BEARSS AV E / 18TH ST N,33613
909845,2016-556411          ,THEFT,PETIT THEFT - ALL OTHER,08/10/2016,13600 BLOCK PLATTE CREEK CR,33612
909925,2016-557862          ,TRAFFIC,Property Damage,08/10/2016,BRUCE B DOWNS BL / COVE BEND DR,33613
911242,2016-572132          ,BATTERY,BATTERY-SIMPLE,08/16/2016,13700 BLOCK GRAGSTON CR,33613
912673,2016-586589          ,THEFT,THEFT OF BICYCLE,08/22/2016,2900 BLOCK LAKESIDE COMMONS DR,33613
914946,2016-610212          ,THEFT,PETIT THEFT - ALL OTHER,08/31/2016,2300 BLOCK CEDAR TRACE CR,33613
915945,2016-623483          ,BURGLARY,THEFT FROM A VEHICLE,09/06/2016,14400 BLOCK HENSEL LN,33613
917668,2016-639795          ,BURGLARY,THEFT FROM A VEHICLE,09/13/2016,13900 BLOCK SOMBER WOOD DR,33613
920350,2016-667461          ,THEFT,SHOPLIFTING,09/24/2016,15300 BLOCK NEBRASKA AV N,33613
920522,2016-669039          ,BATTERY,BATTERY-SIMPLE,09/25/2016,2100 BLOCK 142ND AV E,33613
920539,2016-669647          ,BATTERY,BATTERY-SIMPLE,09/25/2016,2300 BLOCK CEDAR TRACE CR,33613
921266,2016-678143          ,THEFT,GRAND THEFT - ALL OTHER,09/28/2016,14300 BLOCK DIPLOMAT DR,33613
922228,2016-687002          ,BATTERY,BATTERY-SIMPLE,10/02/2016,1800 BLOCK FRENCH CREEK RD,33613
924269,2016-710862          ,BATTERY,BATTERY-SIMPLE,10/11/2016,1200 BLOCK SKIPPER RD,33613
925219,2016-717589          ,TRAFFIC,Property Damage,10/14/2016,FLETCHER AV E / 20TH ST N,33612
925285,2016-719089          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,10/14/2016,1800 BLOCK 143RD AV E,33613
927051,2016-734740          ,TRAFFIC,Property Damage,10/21/2016,BRUCE B DOWNS BL / LAKE FOREST DR,33613
927200,2016-738650          ,TRAFFIC,Non Incapacitating Injury,10/22/2016,144TH AV E / CENTRAL AV N,33613
929069,2016-757246          ,TRAFFIC,Non Incapacitating Injury,10/30/2016,FLETCHER AV E / 20TH ST N,33612
929928,2016-763930          ,TRAFFIC,Non Incapacitating Injury,11/02/2016,BRUCE B DOWNS BL / 138TH AV E,33613
930177,2016-768142          ,THEFT,SHOPLIFTING,11/03/2016,15300 BLOCK NEBRASKA AV N,33613
930964,2016-777145          ,DRUGS,DRUGS/NARCOTICS,11/07/2016,138TH AV E / 15TH ST N,33613
931090,2016-776109          ,BATTERY,BATTERY-SIMPLE,11/07/2016,1000 BLOCK BEARSS AV W,33613
932281,2016-789724          ,TRAFFIC,Non Incapacitating Injury,11/12/2016,2200 BLOCK BEARSS AV E,33613
933798,2016-804212          ,TRAFFIC,Property Damage,11/18/2016,BEARSS AV E / 22ND ST N,33613
933898,2016-805144          ,BURGLARY,BURGLARY - ARMED,11/19/2016,1200 BLOCK 139TH AV E,33613
935461,2016-822573          ,BATTERY,BATTERY-SIMPLE,11/26/2016,42ND ST N / FLETCHER AV E,33613
935610,2016-823470          ,BATTERY,BATTERY-SIMPLE,11/27/2016,1200 BLOCK SAND LAKE CR,33613
936941,2016-837491          ,THEFT,THEFT OF BICYCLE,12/02/2016,3500 BLOCK JEFFERSON COMMONS DR,33613
941372,2016-879810          ,BURGLARY,BURGLARY RESIDENCE / FORCED,12/19/2016,3400 BLOCK PALM CROSSING DR,33613
942159,2016-888574          ,DRUGS,DRUGS/NARCOTICS,12/22/2016,15TH ST N / 140TH AV E,33613
944266,2017-309             ,ROBBERY,PERSON - ROBBERY,01/01/2017,1500 BLOCK 139TH AV E,33613
944495,2017-3914            ,TRAFFIC,Property Damage,01/02/2017,140TH AV E / 19TH ST N,33613
945013,2017-8426            ,DRUGS,DRUG PARAPHERNALIA,01/04/2017,19TH ST N / 139TH AV E,33613
945282,2017-11737           ,BATTERY,BATTERY-AGGRAVATED,01/05/2017,100 BLOCK ARKWRIGHT DR,33613
945365,2017-11924           ,DRUGS,DRUGS/NARCOTICS,01/05/2017,1500 BLOCK 140TH AV E,33613
948153,2017-36072           ,TRAFFIC,Property Damage,01/16/2017,FLETCHER AV E / 42ND ST N,33613
949261,2017-49066           ,DRUGS,DRUG TRAFFICKING/DELIVERY,01/20/2017,FLETCHER AV E / BRUCE B DOWNS BL,33613
952258,2017-77389           ,TRAFFIC,Non Incapacitating Injury,02/01/2017,FLETCHER AV E / USF BANYAN CR,33613
953898,2017-95047           ,TRAFFIC,Property Damage,02/08/2017,FLETCHER AV E / BRUCE B DOWNS BL,33613
955046,2017-105718          ,DRUGS,DRUGS/NARCOTICS,02/12/2017,1500 BLOCK 140TH AV E,33613
959689,2017-152575          ,BURGLARY,THEFT FROM A VEHICLE,03/02/2017,4400 BLOCK AVALON SUITES TR,33613
961329,2017-170892          ,THEFT,THEFT OF BICYCLE,03/09/2017,14500 BLOCK NEBRASKA AV N,33613
961555,2017-173865          ,TRAFFIC,Property Damage,03/10/2017,FLETCHER AV E / USF MAGNOLIA DR,33613
962474,2017-182476          ,BATTERY,BATTERY-SIMPLE,03/14/2017,14400 BLOCK HENSEL LN,33613
963450,2017-192396          ,TRAFFIC,Property Damage,03/18/2017,FLETCHER AV E / BRUCE B DOWNS BL,33613
963768,2017-194559          ,TRAFFIC,Property Damage,03/19/2017,BRUCE B DOWNS BL / LAKESIDE COMMONS DR,33613
964303,2017-201857          ,TRAFFIC,Property Damage,03/21/2017,BEARSS AV E / NETWORK PL,33613
964429,2017-202694          ,TRAFFIC,Property Damage,03/22/2017,BEARSS AV E / PRISM CR,33613
967366,2017-230720          ,TRAFFIC,Non Incapacitating Injury,04/02/2017,FLETCHER AV E / 42ND ST N,33613
969172,2017-250122          ,DRUGS,DRUGS/NARCOTICS,04/09/2017,BRUCE B DOWNS BL / BEARSS AV E,33613
971923,2017-278465          ,BATTERY,BATTERY-SIMPLE,04/20/2017,2000 BLOCK BEARSS AV E,33613
975627,2017-313331          ,ASSAULT,AGGRAVATED ASSAULT,05/03/2017,1900 BLOCK 139TH AV E,33613
975667,2017-314485          ,THEFT,PETIT THEFT - ALL OTHER,05/04/2017,2200 BLOCK BEARSS AV E,33613
976749,2017-325393          ,TRAFFIC,Property Damage,05/08/2017,143RD AV E / 15TH ST N,33613
976789,2017-326063          ,ASSAULT,AGGRAVATED ASSAULT,05/08/2017,14200 BLOCK NEBRASKA AV N,33613
976898,2017-329278          ,BATTERY,BATTERY-SIMPLE,05/09/2017,1200 BLOCK SKIPPER RD,33613
980602,2017-365794          ,THEFT,SHOPLIFTING,05/23/2017,15300 BLOCK NEBRASKA AV N,33613
980894,2017-368808          ,DRUGS,DRUG TRAFFICKING/DELIVERY,05/24/2017,37TH ST N / BRUCE B DOWNS BL,33613
982723,2017-385846          ,FRAUD,FRAUD-CREDIT CARD,05/31/2017,13900 BLOCK FLORIDA AV N,33613
983553,2017-393781          ,DRUGS,DRUGS/NARCOTICS,06/03/2017,13500 BLOCK UNIVERSITY PZ,33613
985259,2017-412685          ,BATTERY,BATTERY-SIMPLE,06/10/2017,2100 BLOCK 142ND AV E,33613
985660,2017-416850          ,BURGLARY,BURGLARY WITH ASSAULT/BATTERY,06/12/2017,1900 BLOCK 142ND AV E,33613
987214,2017-432127          ,ROBBERY,BUSINESS ROBBERY,06/18/2017,14500 BLOCK 22ND ST N,33613
988468,2017-446279          ,BURGLARY,BURGLARY RESIDENCE / FORCED,06/23/2017,14200 BLOCK CHOCTAW VLG DR,33613
993978,2017-505255          ,DRUGS,DRUGS/NARCOTICS,07/16/2017,15TH ST N / 140TH AV E,33613
996065,2017-525869          ,DRUGS,DRUGS/NARCOTICS,07/24/2017,COVE BEND DR / BRUCE B DOWNS BL,33613
999703,2017-564165          ,BATTERY,BATTERY-SIMPLE,08/08/2017,1200 BLOCK SAND LAKE CR,33613
999786,2017-564932          ,BATTERY,BATTERY-SIMPLE,08/08/2017,15500 BLOCK LAKESHORE VILLA ST,33549
1000828,2017-577236          ,TRAFFIC,Property Damage,08/13/2017,20TH ST N / FLETCHER AV E,33612
1001475,2017-582035          ,BURGLARY,BURGLARY RESIDENCE / FORCED,08/15/2017,13600 BLOCK MARSH HARBOR PL,33613
1002700,2017-596336          ,BATTERY,BATTERY-SIMPLE,08/20/2017,3100 BLOCK FLETCHER AV E,33613
1002829,2017-595085          ,DRUGS,DRUGS/NARCOTICS,08/20/2017,NEBRASKA AV N / SKIPPER RD,33613
1004429,2017-611539          ,TRAFFIC,Non Incapacitating Injury,08/26/2017,FLETCHER AV E / 20TH ST N,33612
1006218,2017-630050          ,DRUGS,DRUGS/NARCOTICS,09/02/2017,15300 BLOCK NEBRASKA AV N,33613
1009172,2017-664579          ,FRAUD,FRAUD-CREDIT CARD,09/16/2017,14400 BLOCK CARIBBEAN BREEZE DR,33613
1010964,2017-683868          ,BURGLARY,THEFT FROM A VEHICLE,09/24/2017,14500 BLOCK VALOR CR,33613
1013317,2017-706076          ,BURGLARY,BURGLARY RESIDENCE / FORCED,10/03/2017,3600 BLOCK PALM CROSSING DR,33613
1015933,2017-732699          ,TRAFFIC,Property Damage,10/13/2017,BRUCE B DOWNS BL / SYCAMORE CT,33613
1018146,2017-753157          ,BATTERY,BATTERY-SIMPLE,10/22/2017,1200 BLOCK TERRA MAR DR,33613
1018936,2017-762068          ,BATTERY,BATTERY-SIMPLE,10/25/2017,1500 BLOCK 142ND AV E,33613
1020934,2017-781989          ,TRAFFIC,Property Damage,11/02/2017,BEARSS AV W / HARDY DR W,33613
1021017,2017-780867          ,ASSAULT,AGGRAVATED ASSAULT,11/02/2017,14000 BLOCK NEPHI PL,33613
1021346,2017-783088          ,DUI,DUI (DRIVING UNDER INFLUENCE),11/03/2017,14700 BLOCK FLORIDA AV N,33613
1022534,2017-796635          ,DRUGS,DRUGS/NARCOTICS,11/08/2017,14500 BLOCK SEAFORD CR,33613
1025236,2017-822110          ,DRUGS,DRUGS/NARCOTICS,11/19/2017,13700 BLOCK 19TH ST N,33613
1026613,2017-840077          ,DRUGS,DRUGS/NARCOTICS,11/26/2017,142ND AV E / 15TH ST N,33613
1027655,2017-850853          ,BURGLARY,BURGLARY RESIDENCE / FORCED,11/30/2017,14400 BLOCK AUDUBON TC,33613
1031210,2017-885752          ,FRAUD,FRAUD-OTHER,12/14/2017,300 BLOCK WINDWOOD OAKS DR,33613
1032126,2017-893279          ,BATTERY,BATTERY-SIMPLE,12/17/2017,14500 BLOCK HENSEL LN,33613
1034293,2017-914747          ,THEFT,SHOPLIFTING,12/26/2017,15300 BLOCK NEBRASKA AV N,33613
1034871,2017-922597          ,DRUGS,DRUGS/NARCOTICS,12/29/2017,13600 BLOCK UNIVERSITY PZ,33613
1034917,2017-922280          ,TRAFFIC,Non Incapacitating Injury,12/29/2017,FLETCHER AV E / 46TH ST N,33613
1035043,2017-923760          ,BATTERY,BATTERY-SIMPLE,12/30/2017,14900 BLOCK PINECREST RD,33613
1035146,2017-925272          ,DUI,DUI (DRIVING UNDER INFLUENCE),12/30/2017,PORTERFIELD DR / LAKE MAGDALENE BL,33613
1035893,2018-5087            ,TRAFFIC,Non Incapacitating Injury,01/03/2018,FLETCHER AV E / 20TH ST N,33612
1036683,2018-12374           ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,01/06/2018,14200 BLOCK KNOB HILL PL,33613
1037805,2018-25436           ,TRAFFIC,Property Damage,01/11/2018,BRUCE B DOWNS BL / FLETCHER AV E,33613
1037811,2018-026487          ,TRAFFIC,Property Damage,01/11/2018,FLETCHER AV E / USF PALM DR,33613
1037868,2018-25463           ,FRAUD,FRAUD-IMPERSONATION,01/11/2018,14500 BLOCK SEAFORD CR,33613
1039955,2018-48097           ,TRAFFIC,Property Damage,01/20/2018,140TH AV E / 12TH ST N,33613
1040742,2018-54650           ,DRUGS,DRUGS/NARCOTICS,01/23/2018,13600 BLOCK UNIVERSITY PZ,33613
1041698,2018-63028           ,THEFT,SHOPLIFTING,01/26/2018,13600 BLOCK UNIVERSITY PZ,33613
1042826,2018-73738           ,THEFT,THEFT MOTOR VEHICLE PARTS,01/31/2018,13700 BLOCK 19TH ST N,33613
1043590,2018-83105           ,BATTERY,BATTERY-SIMPLE,02/03/2018,13700 BLOCK 19TH ST N,33613
1044698,2018-94960           ,THEFT,THEFT OF BICYCLE,02/08/2018,13500 BLOCK AVALON HEIGHTS BL,33613
1045382,2018-100457          ,BATTERY,BATTERY-AGGRAVATED,02/10/2018,14500 BLOCK HENSEL LN,33613
1046447,2018-112484          ,BATTERY,BATTERY-SIMPLE,02/15/2018,NEBRASKA AV N / HAYES RD,33549
1048419,2018-131656          ,DRUGS,DRUG PARAPHERNALIA,02/22/2018,14500 BLOCK NEBRASKA AV N,33613
1048611,2018-133718          ,TRAFFIC,Non Incapacitating Injury,02/23/2018,FLETCHER AV E / USF BANYAN CR,33613
1048737,2018-135015          ,DUI,DUI (DRIVING UNDER INFLUENCE),02/23/2018,143RD AV E / 20TH ST N,33613
1049272,2018-141908          ,THEFT,THEFT FROM A BUILDING,02/26/2018,100 BLOCK 144TH AV E,33613
1054419,2018-192415          ,TRAFFIC,Property Damage,03/19/2018,FLETCHER AV E / 42ND ST N,33613
1055910,2018-206483          ,TRAFFIC,Property Damage,03/25/2018,FLETCHER AV E / 23RD ST N,33613
1056099,2018-207461          ,DUI,DUI (DRIVING UNDER INFLUENCE),03/26/2018,BEARSS AV W / HAVEN BN,33613
1056952,2018-217505          ,TRAFFIC,Property Damage,03/29/2018,BRUCE B DOWNS BL / COVE BEND DR,33613
1056995,2018-216977          ,DRUGS,DRUG TRAFFICKING/DELIVERY,03/29/2018,FLETCHER AV E / 42ND ST N,33613
1058057,2018-230139          ,TRAFFIC,Property Damage,04/03/2018,BRUCE B DOWNS BL / 138TH AV E,33613
1063633,2018-284983          ,DRUGS,DRUGS/NARCOTICS,04/25/2018,FLETCHER AV E / 46TH ST N,33613
1065531,2018-307610          ,THEFT,SHOPLIFTING,05/03/2018,15300 BLOCK NEBRASKA AV N,33613
1066378,2018-318026          ,DRUGS,DRUGS/NARCOTICS,05/07/2018,BEARSS AV E / I275 SOUTHBOUND,33613
1070420,2018-356548          ,TRAFFIC,Property Damage,05/23/2018,BEARSS AV E / 22ND ST N,33613
1070672,2018-357304          ,FRAUD,FRAUD-IMPERSONATION,05/24/2018,14200 BLOCK 42ND ST N,33613
1072226,2018-374944          ,THEFT,SHOPLIFTING,05/31/2018,14500 BLOCK NEBRASKA AV N,33613
1072441,2018-379151          ,BURGLARY,BURGLARY BUSINESS/NO FORCE,06/01/2018,14300 BLOCK DAKE LN,33613
1074250,2018-398001          ,DUI,DUI (DRIVING UNDER INFLUENCE),06/09/2018,FLORIDA AV N / LAKE MAGDALENE BL,33549
1075057,2018-409479          ,THEFT,SHOPLIFTING,06/13/2018,13600 BLOCK UNIVERSITY PZ,33613
1075847,2018-418608          ,BATTERY,BATTERY-SIMPLE,06/17/2018,13700 BLOCK 19TH ST N,33613
1078615,2018-448588          ,TRAFFIC,Property Damage,06/29/2018,FLETCHER AV E / 23RD ST N,33613
