OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
1104878,2018-739333          ,THEFT,THEFT VEHICLE & OTHER MOBILE,10/23/2018,GUNN HW / WAYNE RD,33556
1109876,2018-792506          ,TRAFFIC,Non Incapacitating Injury,11/14/2018,GUNN HW / SOUTH MOBLEY RD,33556
1113666,2018-831298          ,TRAFFIC,Property Damage,12/01/2018,RACE TRACK RD / GUNN HW,33556
1117493,2018-869435          ,TRAFFIC,Non Incapacitating Injury,12/17/2018,RACE TRACK RD / PATTERSON RD,33556
1120384,2019-1445            ,TRAFFIC,Property Damage,01/01/2019,GUNN HW / SOUTH MOBLEY RD,33556
1121217,2019-9386            ,TRAFFIC,Property Damage,01/04/2019,DONNA LU DR / GUNN HW,33556
1125133,2019-051900          ,TRAFFIC,Property Damage,01/22/2019,BOY SCOUT RD / BELMACK BL S,33556
1131980,2019-128661          ,TRAFFIC,Property Damage,02/21/2019,GUNN HW / VIVIAN BASS WY,33556
1137344,2019-182989          ,FRAUD,FRAUD-SWINDLE,03/15/2019,8500 BLOCK GUNN HW,33556
1166956,2019-518792          ,TRAFFIC,Non Incapacitating Injury,07/22/2019,RACE TRACK RD  /  INNFIELDS DR,33556
1170105,2019-556739          ,TRAFFIC,Non Incapacitating Injury,08/06/2019,RACE TRACK RD  /  PONY EXPRESS WY,33556
1178443,2019-650992          ,ASSAULT,AGGRAVATED ASSAULT,09/10/2019,14800 BLOCK PATTERSON RD,33556
1178506,2019-653838          ,TRAFFIC,Property Damage,09/11/2019,GUNN HW  /  TARPON SPRINGS RD,33556
1179422,2019-663172          ,TRAFFIC,Property Damage,09/15/2019,17500 BLOCK BROWN RD,33556
1186060,2019-735276          ,BATTERY,BATTERY-AGGRAVATED,10/13/2019,17100 BLOCK RAINBOW TR,33556
1189976,2019-606950          ,TRAFFIC,Fatal Injury,10/30/2019,GUNN HWY / COPELAND RD,33556
1197530,2019-821856          ,TRAFFIC,Non Incapacitating Injury,12/04/2019,LAUREL COVE CR / KEYSTONE CROSSING BL,33556
1200461,2019-901829          ,TRAFFIC,Property Damage,12/17/2019,VAN DYKE RD  /  GUNN HW,33556
1205061,2020-19105           ,FRAUD,FRAUD-OTHER,01/08/2020,16900 BLOCK EQUESTRIAN TL,33556
1209973,2020-79440           ,THEFT,THEFT MOTOR VEHICLE PARTS,01/30/2020,16900 BLOCK SILVER SHORES LN,33556
1215761,2020-146503          ,DRUGS,DRUGS/NARCOTICS,02/24/2020,BOY SCOUT RD  /  OAKLEY SCOTT LN,33556
1223484,2020-240903          ,DRUGS,DRUGS/NARCOTICS,04/05/2020,DOLCE VITA LN  /  GUNN HW,33556
1228888,2020-311179          ,TRAFFIC,Non Incapacitating Injury,05/10/2020,CRAWLEY RD  /  BOY SCOUT RD,33556
1234799,2020-383506          ,DRUGS,DRUG TRAFFICKING/DELIVERY,06/11/2020,16700 BLOCK BOY SCOUT RD,33556
1249183,2020-560172          ,TRAFFIC,Property Damage,08/31/2020,CRAWLEY RD  /  TARPON SPRINGS RD,33556
1249970,2020-570249          ,TRAFFIC,Property Damage,09/04/2020,VAN DYKE RD  /  BROWN RD,33556
1262353,2020-1502804         ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,11/02/2020,19500 BLOCK CRESCENT RD,33556
1271905,2020-819931          ,BURGLARY,THEFT FROM A VEHICLE,12/20/2020,7000 BLOCK LUTZ LAKE FERN RD,33556
869441,2016-145252          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/01/2016,17400 BLOCK ISBELL LN,33556
890417,2016-351174          ,DUI,DUI (DRIVING UNDER INFLUENCE),05/22/2016,GUNN HW / VAN DYKE RD,33556
891542,2016-360123          ,TRAFFIC,Property Damage,05/26/2016,GUNN HW / VIVIAN BASS WY,33556
894153,2016-388312          ,BATTERY,BATTERY-SIMPLE,06/06/2016,7600 BLOCK DUNBRIDGE DR,33556
898223,2016-430863          ,BURGLARY,BURGLARY OTHER STRUCTURE,06/22/2016,18500 BLOCK CRAWLEY RD,33556
902946,2016-485290          ,TRAFFIC,Property Damage,07/12/2016,GUNN HW / VAN DYKE RD,33556
922537,2016-690848          ,TRAFFIC,Property Damage,10/03/2016,GUNN HW / WAYNE RD,33556
940327,2016-870336          ,BATTERY,BATTERY-SIMPLE,12/15/2016,12800 BLOCK ROYAL GEORGE AV,33556
964933,2017-207722          ,TRAFFIC,Property Damage,03/24/2017,NORTH MOBLEY RD / CRAWLEY RD,33556
978300,2017-340548          ,TRAFFIC,Property Damage,05/14/2017,GUNN HW / MISTY MORNING TL,33556
985213,2017-411564          ,THEFT,THEFT VEHICLE & OTHER MOBILE,06/10/2017,7800 BLOCK COLLEY RD,33556
985889,2017-418155          ,DRUGS,DRUGS/NARCOTICS,06/13/2017,16500 BLOCK HUTCHISON RD,33556
1004910,2017-614937          ,BURGLARY,BURGLARY BUSINESS/ FORCED,08/28/2017,8700 BLOCK GUNN HW,33556
1009063,2017-665703          ,ASSAULT,AGGRAVATED ASSAULT,09/16/2017,17400 BLOCK VAN DYKE FARMS BL,33556
1025061,2017-821661          ,BATTERY,BATTERY-SIMPLE,11/18/2017,10500 BLOCK WOODSTOCK RD,33556
1029441,2017-866851          ,BURGLARY,THEFT FROM A VEHICLE,12/07/2017,17200 BLOCK EQUESTRIAN TL,33556
1041231,2018-59134           ,TRAFFIC,Property Damage,01/25/2018,GUNN HW / KEYSTONE CROSSING BL,33556
1046312,2017-890255          ,TRAFFIC,Fatal Injury,02/14/2018,GUNN HW / WAYNE RD,33556
1049166,2018-141079          ,TRAFFIC,Non Incapacitating Injury,02/26/2018,RACE TRACK RD / GUNN HW,33556
1060527,2018-254337          ,TRAFFIC,Property Damage,04/12/2018,SOUTH MOBLEY RD / RACE TRACK RD,33556
1068416,2018-336223          ,TRAFFIC,Non Incapacitating Injury,05/15/2018,VAN DYKE RD / GUNN HW,33556
1069014,2018-340489          ,TRAFFIC,Non Incapacitating Injury,05/17/2018,GUNN HW / COSME RD,33556
1069879,2018-350322          ,TRAFFIC,Property Damage,05/21/2018,CRAWLEY RD / POST RD,33556
1073099,2018-387933          ,TRAFFIC,Property Damage,06/05/2018,GUNN HW / COPELAND RD,33556
1074885,2018-406438          ,BURGLARY,THEFT FROM A VEHICLE,06/12/2018,15300 BLOCK RACE TRACK RD,33556
1076517,2018-425754          ,FRAUD,FRAUD-IMPERSONATION,06/20/2018,19200 BLOCK EASTBROOK DR,33556
1078420,2018-445942          ,FRAUD,FRAUD-IMPERSONATION,06/28/2018,19700 BLOCK WYNDHAM LAKES DR,33556
1083155,2018-501267          ,TRAFFIC,Non Incapacitating Injury,07/20/2018,BOY SCOUT RD / TROTTING DOWN DR,33556
1088247,2018-558027          ,TRAFFIC,Property Damage,08/13/2018,GUNN HW / CHATEAU DU SOLEIL LN,33556
1088287,2018-559701          ,TRAFFIC,Non Incapacitating Injury,08/13/2018,VAN DYKE RD / GUNN HW,33556
1105476,2018-746718          ,BURGLARY,THEFT FROM A VEHICLE,10/26/2018,19400 BLOCK CRESCENT RD,33556
1106478,2018-754528          ,TRAFFIC,Non Incapacitating Injury,10/30/2018,GUNN HW / LAKE GRACE DR,33556
1108370,2018-775696          ,TRAFFIC,Non Incapacitating Injury,11/07/2018,RACE TRACK RD / PATTERSON RD,33556
1116797,2018-862650          ,BURGLARY,THEFT FROM A VEHICLE,12/14/2018,10200 BLOCK LAKE GROVE DR,33556
1123982,2019-39491           ,BURGLARY,BURGLARY OTHER STRUCTURE,01/17/2019,15800 BLOCK NINE EAGLES DR,33556
1124300,2019-41921           ,BURGLARY,BURGLARY OTHER STRUCTURE,01/18/2019,15800 BLOCK NINE EAGLES DR,33556
1133282,2019-140977          ,TRAFFIC,Non Incapacitating Injury,02/26/2019,LUTZ LAKE FERN RD / PINE VALLEY DR,33556
1136668,2019-178527          ,TRAFFIC,Property Damage,03/13/2019,TARPON SPRINGS RD / SPENCER RD,33556
1138426,2019-195604          ,TRAFFIC,Property Damage,03/20/2019,RACE TRACK RD / SOUTH MOBLEY RD,33556
1147497,2019-298661          ,DUI,DUI (DRIVING UNDER INFLUENCE),04/29/2019,PATTERSON RD / SILVER DOLLAR DR,33556
1152008,2019-340947          ,FRAUD,FRAUD-IMPERSONATION,05/16/2019,16500 BLOCK HUTCHISON RD,33556
1154135,2019-364993          ,TRAFFIC,Non Incapacitating Injury,05/25/2019,PATTERSON RD  /  SILVER DOLLAR DR,33556
1157152,2019-400111          ,DRUGS,DRUGS/NARCOTICS,06/07/2019,TARPON SPRINGS RD  /  CRAWLEY RD,33556
1157639,2019-405771          ,BURGLARY,THEFT FROM A VEHICLE,06/10/2019,7000 BLOCK LUTZ LAKE FERN RD,33556
1182622,2019-698737          ,BATTERY,BATTERY-SIMPLE,09/28/2019,16100 BLOCK CARDEN DR,33556
1188533,2019-760200          ,TRAFFIC,Non Incapacitating Injury,10/23/2019,TARPON SPRINGS RD  /  DAKOTA RD,33556
1197739,2019-869323          ,TRAFFIC,Property Damage,12/05/2019,BOY SCOUT RD  /  GROVE LN,33556
1197916,2019-872833          ,THEFT,PETIT THEFT - ALL OTHER,12/06/2019,19700 BLOCK WYNDHAM LAKES DR,33556
1212254,2020-103625          ,THEFT,THEFT FROM A BUILDING,02/08/2020,7600 BLOCK DUNBRIDGE DR,33556
1215317,2020-142629          ,BATTERY,BATTERY-SIMPLE,02/22/2020,1800 BLOCK UPPER TAMPA BAY TL,33556
1226466,2020-283069          ,TRAFFIC,Property Damage,04/26/2020,VAN DYKE RD  /  GUNN HW,33556
1242762,2020-482991          ,TRAFFIC,Non Incapacitating Injury,07/26/2020,NORTH MOBLEY RD  /  FITZGERALD RD,33556
1272798,2020-830310          ,TRAFFIC,Property Damage,12/25/2020,GUNN HW  /  VAN DYKE RD,33556
863825,2016-91511           ,THEFT,GRAND THEFT - ALL OTHER,02/08/2016,8200 BLOCK NORTH MOBLEY RD,33556
871963,2016-168225          ,TRAFFIC,Non Incapacitating Injury,03/11/2016,GUNN HW / WAYNE RD,33556
880012,2016-247786          ,TRAFFIC,Property Damage,04/12/2016,LUTZ LAKE FERN RD / STILL WOOD DR,33556
886842,2016-314775          ,TRAFFIC,Non Incapacitating Injury,05/08/2016,RACE TRACK RD / SOUTH MOBLEY RD,33556
897350,2016-423606          ,BURGLARY,BURGLARY - ARMED,06/19/2016,19600 BLOCK PINE TREE RD,33556
898289,2016-435250          ,THEFT,THEFT VEHICLE & OTHER MOBILE,06/23/2016,18800 BLOCK CRESCENT RD,33556
920390,2016-667177          ,TRAFFIC,Non Incapacitating Injury,09/24/2016,VAN DYKE RD / BROWN RD,33556
921386,2016-677784          ,TRAFFIC,Property Damage,09/28/2016,SOUTH MOBLEY RD / GUNN HW,33556
933494,2016-800786          ,TRAFFIC,Non Incapacitating Injury,11/17/2016,GUNN HW / VAN DYKE RD,33556
935412,2016-822941          ,DUI,DUI (DRIVING UNDER INFLUENCE),11/26/2016,8500 BLOCK GUNN HW,33556
940175,2016-867727          ,TRAFFIC,Property Damage,12/14/2016,RACE TRACK RD / GATOR HOLE RD,33556
943922,2016-906255          ,TRAFFIC,Property Damage,12/30/2016,GUNN HW / KEYSTONE CROSSING BL,33556
952043,2017-63881           ,BATTERY,BATTERY-SIMPLE,01/31/2017,8500 BLOCK GUNN HW,33556
962342,2017-180576          ,TRAFFIC,Non Incapacitating Injury,03/13/2017,GUNN HW / VIVIAN BASS WY,33556
971187,2017-269525          ,BURGLARY,BURGLARY OTHER STRUCTURE,04/17/2017,17300 BLOCK BALLMONT PARK DR,33556
1000676,2017-573918          ,DRUGS,DRUGS/NARCOTICS,08/12/2017,17700 BLOCK GUNN HW,33556
1025356,2017-825935          ,TRAFFIC,Property Damage,11/20/2017,GUNN HW / TARPON SPRINGS RD,33556
1049458,2018-144101          ,THEFT,PETIT THEFT - ALL OTHER,02/27/2018,17900 BLOCK CRAWLEY RD,33556
1071098,2018-362742          ,DUI,DUI (DRIVING UNDER INFLUENCE),05/26/2018,RACE TRACK RD / PONY EXPRESS WY,33556
1090308,2018-583188          ,BURGLARY,BURGLARY OTHER STRUCTURE,08/22/2018,18100 BLOCK BURRELL RD,33556
1130966,2019-115593          ,TRAFFIC,Incapacitating,02/16/2019,PATTERSON RD / SILVER DOLLAR DR,33556
1133817,2019-145972          ,TRAFFIC,Property Damage,02/28/2019,GUNN HW / SOUTH MOBLEY RD,33556
1137089,2019-181854          ,TRAFFIC,Property Damage,03/14/2019,INDIAN QUEEN DR / LAKE GRACE DR,33556
1139751,2019-213024          ,TRAFFIC,Non Incapacitating Injury,03/27/2019,GUNN HW / LUTZ LAKE FERN RD,33556
1144683,2019-266534          ,THEFT,THEFT FROM A BUILDING,04/17/2019,8500 BLOCK GUNN HW,33556
1146326,2019-286487          ,TRAFFIC,Property Damage,04/24/2019,BOY SCOUT RD / RACE TRACK RD,33556
1147640,2019-297990          ,TRAFFIC,Non Incapacitating Injury,04/29/2019,CRAWLEY RD / BOY SCOUT RD,33556
1150325,2019-325776          ,TRAFFIC,Non Incapacitating Injury,05/10/2019,GUNN HW / JOURNEYS END DR,33556
1150700,2019-329940          ,TRAFFIC,Non Incapacitating Injury,05/11/2019,GUNN HW / BONNIE COVE LN,33556
1152300,2019-346788          ,TRAFFIC,Property Damage,05/18/2019,NORTH MOBLEY RD / GUNN HW,33556
1173402,2019-592857          ,TRAFFIC,Property Damage,08/20/2019,BOY SCOUT RD  /  COLONIAL DOWNS AV,33556
1187451,2019-748485          ,BURGLARY,BURGLARY RESIDENCE / FORCED,10/18/2019,18500 BLOCK TRUMPETER CT,33556
1189237,2019-769265          ,TRAFFIC,Non Incapacitating Injury,10/26/2019,GUNN HW  /  VAN DYKE RD,33556
1190594,2019-786857          ,TRAFFIC,Property Damage,11/01/2019,KEYSTONE CROSSING BL  /  GUNN HW,33556
1193319,2019-818148          ,FRAUD,FRAUD-OTHER,11/14/2019,16600 BLOCK WILLOW GLEN DR,33556
1197066,2019-861951          ,TRAFFIC,Property Damage,12/02/2019,GUNN HW  /  WYNDHAM LAKES DR,33556
1198789,2019-883124          ,DRUGS,DRUGS/NARCOTICS,12/10/2019,8800 BLOCK GUNN HW,33556
1201849,2019-915810          ,TRAFFIC,Non Incapacitating Injury,12/23/2019,GUNN HW  /  TARPON SPRINGS RD,33556
1215400,2020-143031          ,DUI,DUI (DRIVING UNDER INFLUENCE),02/22/2020,BOY SCOUT RD  /  CASTLEBERRY RD,33556
1217289,2020-165742          ,TRAFFIC,Property Damage,03/02/2020,GUNN HW  /  NORTH MOBLEY RD,33556
1227677,2020-297584          ,DRUGS,DRUGS/NARCOTICS,05/04/2020,TARPON SPRINGS RD  /  TYLER RD,33556
1246635,2020-530384          ,TRAFFIC,Property Damage,08/17/2020,GUNN HW  /  VAN DYKE RD,33556
1248012,2020-544805          ,TRAFFIC,Incapacitating,08/24/2020,BOY SCOUT RD  /  ECHO LAKE DR,33556
1253462,2020-608983          ,TRAFFIC,Property Damage,09/22/2020,GUNN HW  /  CHATEAU DU SOLEIL LN,33556
866095,2016-113088          ,TRAFFIC,Non Incapacitating Injury,02/17/2016,GUNN HW / VAN DYKE RD,33556
870337,2016-150970          ,DUI,DUI (DRIVING UNDER INFLUENCE),03/04/2016,TARPON SPRINGS RD / WAYNE RD,33556
878498,2016-232800          ,DRUGS,DRUGS/NARCOTICS,04/06/2016,18900 BLOCK TARPON SPRINGS RD,33556
884051,2016-285078          ,DUI,DUI (DRIVING UNDER INFLUENCE),04/27/2016,17100 BLOCK GUNN HW,33556
902282,2016-476283          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,07/09/2016,VAN DYKE RD / VAN DYKE FARMS BL,33556
903304,2016-487866          ,BURGLARY,BURGLARY - ARMED,07/13/2016,6600 BLOCK THOROUGHBRED LP,33556
915535,2016-616302          ,TRAFFIC,Property Damage,09/03/2016,TARPON SPRINGS RD / BOY SCOUT RD,33556
915684,2016-618593          ,TRAFFIC,Property Damage,09/04/2016,17600 BLOCK GUNN HW,33556
917685,2016-638690          ,TRAFFIC,Non Incapacitating Injury,09/13/2016,GUNN HW / VAN DYKE RD,33556
942574,2016-891051          ,TRAFFIC,Non Incapacitating Injury,12/24/2016,NINE EAGLES DR / MUIRFIELD DR,33556
945445,2017-9966            ,TRAFFIC,Non Incapacitating Injury,01/05/2017,GUNN HW / DONNA LU DR,33556
959508,2017-149606          ,FRAUD,FRAUD-IMPERSONATION,03/01/2017,18100 BLOCK JORENE CR,33556
986249,2017-422621          ,FRAUD,FRAUD-SWINDLE,06/14/2017,17500 BLOCK ISBELL LN,33556
995761,2017-523001          ,THEFT,THEFT FROM A BUILDING,07/23/2017,13100 BLOCK ROYAL GEORGE AV,33556
995844,2017-523529          ,DRUGS,DRUGS/NARCOTICS,07/23/2017,BEREA DR / BRYN MAR WY,33556
1033079,2017-903406          ,DRUGS,DRUGS/NARCOTICS,12/21/2017,8500 BLOCK BETH CT,33556
1050179,2018-149065          ,THEFT,GRAND THEFT - ALL OTHER,03/01/2018,12300 BLOCK CLAY BIRD DR,33556
1052392,2018-169952          ,TRAFFIC,Property Damage,03/10/2018,TARPON SPRINGS RD / KEYSTONE MANOR RD,33556
1068476,2018-337547          ,BATTERY,BATTERY-SIMPLE,05/15/2018,19600 BLOCK LAKE OSCEOLA LN,33556
1078048,2018-442949          ,TRAFFIC,Property Damage,06/27/2018,RACE TRACK RD / SOUTH MOBLEY RD,33556
1083601,2018-509419          ,DRUGS,DRUGS/NARCOTICS,07/23/2018,17300 BLOCK VAN DYKE FARMS BL,33556
1084414,2018-515510          ,FRAUD,FRAUD-CREDIT CARD,07/26/2018,8500 BLOCK GUNN HW,33556
1085602,2018-529289          ,TRAFFIC,Property Damage,08/01/2018,GUNN HW / LUTZ LAKE FERN RD,33556
1089369,2018-572021          ,TRAFFIC,Property Damage,08/18/2018,RACE TRACK RD / NORTHLAKE VLG DR,33556
1090517,2018-585768          ,BATTERY,BATTERY-SIMPLE,08/23/2018,18900 BLOCK GUNN HW,33556
1093282,2018-615233          ,TRAFFIC,Non Incapacitating Injury,09/04/2018,BOY SCOUT RD / CRAWLEY RD,33556
1097919,2018-665502          ,TRAFFIC,Non Incapacitating Injury,09/24/2018,GUNN HW / VAN DYKE RD,33556
1114258,2012-218662          ,TRAFFIC,Fatal Injury,12/04/2018,BOY SCOUT RD/ECHO LAKE DR,33556
1120235,2018-901029          ,BATTERY,BATTERY-SIMPLE,12/31/2018,10200 BLOCK LAKE GROVE DR,33556
1141025,2019-224260          ,TRAFFIC,Property Damage,04/01/2019,TARPON SPRINGS RD / CRAWLEY RD,33556
1141128,2019-227896          ,TRAFFIC,Non Incapacitating Injury,04/02/2019,GUNN HW / NORTH MOBLEY RD,33556
1143896,2019-257029          ,TRAFFIC,Property Damage,04/13/2019,18100 BLOCK PATTERSON RD,33556
1163999,2019-485484          ,TRAFFIC,Property Damage,07/09/2019,TARPON SPRINGS RD  /  BLAKE RD,33556
1164955,2019-495228          ,TRAFFIC,Non Incapacitating Injury,07/13/2019,12600 BLOCK GOLF HAVEN DR,33556
1167448,2019-523887          ,TRAFFIC,Property Damage,07/24/2019,15700 BLOCK PATTERSON RD,33556
1168679,2019-539922          ,TRAFFIC,Property Damage,07/30/2019,GUNN HW  /  NORTH MOBLEY RD,33556
1170637,2019-561444          ,TRAFFIC,Non Incapacitating Injury,08/08/2019,GUNN HW  /  BROOKE ANGELA DR,33556
1174338,2019-602921          ,TRAFFIC,Non Incapacitating Injury,08/23/2019,VAN DYKE RD  /  GUNN HW,33556
1184889,2019-722059          ,DUI,DUI (DRIVING UNDER INFLUENCE),10/08/2019,GUNN HW  /  WAYNE RD,33556
1184952,2019-723812          ,TRAFFIC,Property Damage,10/08/2019,GUNN HW  /  LUTZ LAKE FERN RD,33556
1190740,2019-787405          ,DUI,DUI (DRIVING UNDER INFLUENCE),11/02/2019,GUNN HW  /  JANA DR,33556
1197252,2019-864212          ,TRAFFIC,Property Damage,12/03/2019,RACE TRACK RD  /  PATTERSON RD,33556
1203017,2019-929086          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,12/29/2019,17400 BLOCK VAN DYKE FARMS BL,33556
1215417,2020-142851          ,TRAFFIC,Property Damage,02/22/2020,BOY SCOUT RD  /  CASTLEBERRY RD,33556
1235460,2020-393117          ,TRAFFIC,Property Damage,06/15/2020,BOY SCOUT RD  /  RACE TRACK RD,33556
1236330,2020-405057          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/20/2020,16300 BLOCK OFFENHAUR RD,33556
1242244,2020-476646          ,THEFT,PETIT THEFT - ALL OTHER,07/23/2020,16700 BLOCK EAGLE OAK DR,33556
1243034,2020-483354          ,DUI,DUI (DRIVING UNDER INFLUENCE),07/27/2020,17000 BLOCK WINNERS CR,33556
1244053,2020-496316          ,TRAFFIC,Non Incapacitating Injury,08/02/2020,9200 BLOCK LONEY LAKE DR,33556
1245882,2020-522101          ,TRAFFIC,Property Damage,08/13/2020,PATTERSON RD  /  SILVER DOLLAR DR,33556
1247013,2020-532993          ,TRAFFIC,Incapacitating,08/19/2020,PATTERSON RD  /  EAGLES ENTRY DR,33556
1251544,2020-587772          ,TRAFFIC,Property Damage,09/12/2020,PATTERSON RD  /  SILVER DOLLAR DR,33556
1266031,2020-752740          ,TRAFFIC,Property Damage,11/21/2020,NORTH MOBLEY RD  /  GUNN HW,33556
1267073,2020-765588          ,TRAFFIC,Property Damage,11/26/2020,PATTERSON RD  /  PATSY ACRES DR,33556
1272171,2020-821157          ,BURGLARY,BURGLARY BUSINESS/ FORCED,12/21/2020,8700 BLOCK GUNN HW,33556
1273774,2020-842026          ,TRAFFIC,Non Incapacitating Injury,12/30/2020,GUNN HW  /  KEYSTONE CROSSING BL,33556
871442,2016-151380          ,TRAFFIC,Property Damage,03/09/2016,GUNN HW / SOUTH MOBLEY RD,33556
871957,2016-170498          ,TRAFFIC,Non Incapacitating Injury,03/11/2016,PATTERSON RD / PATSY ACRES DR,33556
872126,2016-172168          ,DUI,DUI (DRIVING UNDER INFLUENCE),03/12/2016,VAN DYKE RD / GUNN HW,33556
875189,2016-201233          ,FRAUD,FRAUD-IMPERSONATION,03/24/2016,7500 BLOCK DUNBRIDGE DR,33556
876019,2016-210456          ,BURGLARY,THEFT FROM A VEHICLE,03/28/2016,17600 BLOCK GUNN HW,33556
887360,2016-319776          ,TRAFFIC,Non Incapacitating Injury,05/10/2016,RACE TRACK RD / MCGLAMERY RD,33556
889315,2016-340717          ,FRAUD,FRAUD-IMPERSONATION,05/18/2016,18400 BLOCK KEYSTONE GROVE BL,33556
895163,2016-398759          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/10/2016,16000 BLOCK MUIRFIELD DR,33556
900908,2016-435138          ,TRAFFIC,Property Damage,07/03/2016,TARPON SPRINGS RD / GUNN HW,33556
900951,2016-461377          ,BATTERY,BATTERY-SIMPLE,07/03/2016,17800 BLOCK SIMMS RD,33556
904609,2016-502663          ,TRAFFIC,Property Damage,07/19/2016,TARPON SPRINGS RD / INDIANA AV,33556
916374,2016-625768          ,TRAFFIC,Non Incapacitating Injury,09/07/2016,TARPON SPRINGS RD / BOY SCOUT RD,33556
924483,2016-711423          ,DUI,DUI (DRIVING UNDER INFLUENCE),10/11/2016,SOUTH MOBLEY RD / GUNN HW,33556
924692,2016-713911          ,TRAFFIC,Property Damage,10/12/2016,TARPON SPRINGS RD / BOY SCOUT RD,33556
925843,2016-724794          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,10/17/2016,6600 BLOCK THOROUGHBRED LP,33556
936116,2016-829536          ,THEFT,GRAND THEFT - ALL OTHER,11/29/2016,11500 BLOCK BELMACK BL N,33556
964944,2017-207960          ,TRAFFIC,Property Damage,03/24/2017,RACE TRACK RD / SOUTH MOBLEY RD,33556
972624,2017-283562          ,BATTERY,BATTERY-SIMPLE,04/22/2017,16000 BLOCK NORTHLAKE VLG DR,33556
1027726,2017-849092          ,TRAFFIC,Non Incapacitating Injury,11/30/2017,BOY SCOUT RD / GROVE LN,33556
1049830,2018-145924          ,THEFT,PETIT THEFT - ALL OTHER,02/28/2018,18100 BLOCK CRAWLEY RD,33556
1053766,2018-185952          ,TRAFFIC,Property Damage,03/16/2018,TARPON SPRINGS RD / GUNN HW,33556
1064039,2018-290245          ,DRUGS,DRUGS/NARCOTICS,04/27/2018,TARPON SPRINGS RD / BOY SCOUT RD,33556
1076657,2018-427007          ,TRAFFIC,Non Incapacitating Injury,06/20/2018,SOUTH MOBLEY RD / GUNN HW,33556
1077593,2018-437922          ,TRAFFIC,Non Incapacitating Injury,06/25/2018,TARPON SPRINGS RD / BOY SCOUT RD,33556
1082187,2018-491536          ,TRAFFIC,Property Damage,07/16/2018,GUNN HW / VAN DYKE RD,33556
1087869,2018-554279          ,TRAFFIC,Non Incapacitating Injury,08/11/2018,GUNN HW / MISTY MORNING TL,33556
1089678,2018-574825          ,TRAFFIC,Incapacitating,08/19/2018,VAN DYKE RD / RAMBLEWOOD RD,33556
1090932,2018-587179          ,BURGLARY,THEFT FROM A VEHICLE,08/24/2018,15000 BLOCK MEADOWLAKE ST,33556
1104165,2018-731582          ,TRAFFIC,Non Incapacitating Injury,10/20/2018,RACE TRACK RD / SOUTH MOBLEY RD,33556
1108888,2018-779987          ,TRAFFIC,Property Damage,11/09/2018,GUNN HW / PETERSON RD,33556
1113717,2018-833204          ,TRAFFIC,Incapacitating,12/02/2018,GUNN HW / WAYNE RD,33556
1126140,2019-63011           ,BATTERY,BATTERY-SIMPLE,01/27/2019,17500 BLOCK BROWN RD,33556
1134693,2019-154305          ,TRAFFIC,Property Damage,03/04/2019,GUNN HW / VAN DYKE RD,33556
1141566,2019-229540          ,TRAFFIC,Property Damage,04/03/2019,GUNN HW / LUTZ LAKE FERN RD,33556
1158646,2019-417283          ,THEFT,GRAND THEFT - ALL OTHER,06/14/2019,17500 BLOCK CRAWLEY RD,33556
1160415,2019-438659          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/22/2019,9100 BLOCK NORTH MOBLEY RD,33556
1160710,2019-461404          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/23/2019,16500 BLOCK HUTCHISON RD,33556
1161520,2019-452594          ,TRAFFIC,Property Damage,06/27/2019,GUNN HW  /  VIVIAN BASS WY,33556
1170159,2019-556222          ,FRAUD,FRAUD-CREDIT CARD,08/06/2019,16200 BLOCK TURNBURY OAK DR,33556
1172990,2019-587924          ,THEFT,PETIT THEFT - ALL OTHER,08/18/2019,8500 BLOCK BETH CT,33556
1185473,2019-729394          ,TRAFFIC,Non Incapacitating Injury,10/10/2019,TARPON SPRINGS RD  /  JORENE RD,33556
1200770,2019-902700          ,TRAFFIC,Property Damage,12/18/2019,SILVER VILLAS LN  /  SILVER SHORES LN,33556
1201643,2019-912632          ,BATTERY,BATTERY-SIMPLE,12/22/2019,13200 BLOCK OAK ST,33556
1210067,2020-79233           ,TRAFFIC,Property Damage,01/30/2020,TARPON SPRINGS RD  /  GUNN HW,33556
1221580,2020-214216          ,TRAFFIC,Non Incapacitating Injury,03/23/2020,EASTBOURN DR  /  ROYAL DUBLIN AV,33556
1224514,2020-257066          ,TRAFFIC,Non Incapacitating Injury,04/13/2020,GUNN HW  /  COSME RD,33556
1252340,2020-595925          ,TRAFFIC,Property Damage,09/16/2020,RACE TRACK RD  /  BOY SCOUT RD,33556
1267382,2020-768646          ,TRAFFIC,Property Damage,11/28/2020,12400 BLOCK EAGLES ENTRY DR,33556
872876,2016-178460          ,TRAFFIC,Property Damage,03/15/2016,VAN DYKE RD / VAN DYKE FARMS BL,33556
